CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
14.074.706/0001-02;2019-12-01;1;2020-04-06;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-12-06;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRBZLICTF003;34372324.915583;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA;14074706000102;RUA IGUATEMI;192;25° ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451010;11 3113-0060;11 3113-0069;;www.indigodtvm.com.br;compliance@indigodtvm.com.br
14.074.721/0001-50;2019-12-01;2;2020-04-06;FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-09-22;INVESTIDOR QUALIFICADO E PROFISSIONAL;00000;52918.7;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA;14074721000150;RUA IGUATEMI;192;25° ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451010;11 3113-0060;11 3113-0069;;www.indigodtvm.com.br;compliance@indigodtvm.com.br
14.080.689/0001-16;2019-06-01;1;2019-09-26;POLO FII RECEBÍVEIS IMOBILIÁRIOS I;2014-05-09;INVESTIDOR QUALIFICADO;BRPLRICTF000;954304;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;14080689000116;Avenida das Américas;3434;Bloco 7, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
14.088.246/0001-71;2019-12-01;1;2020-03-26;FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I;2012-07-30;INVESTIDOR QUALIFICADO;BRRWYMCTF001;230.69976;N;N;Renda;Shoppings;Ativa;Determinado;2022-07-30;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES SA;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br
14.149.745/0001-21;2019-12-01;1;2020-03-30;ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2015-12-15;INVESTIDOR QUALIFICADO;;1309737661.02923;N;N;Híbrido;Outros;Passiva;Determinado;2045-12-15;Dezembro;N;N;S;N;N;BRL TRUST DTVM S.A.;14149745000121;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;;;WWW.BRLTRUST.COM.BR;fii@brltrust.com.br
14.217.108/0001-45;2019-12-01;1;2020-03-26;FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL;2011-08-19;INVESTIDORES EM GERAL;BRFIIBCTF001;685000;N;N;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;S;N;N;S;N;COINVALORES C. C. V. M. LTDA.;14217108000145;Avenida Brigadeiro Faria Lima;1461;10º andar Torre Sul;Jardim Paulistano;São Paulo;SP;01452-921;(11)3035-4141;(11)3035-4143;;www.coinvalores.com.br;admfundoimobiliario@coinvalores.com.br
14.365.190/0001-55;2019-12-01;1;2020-03-27;ESTRUTURA II - FUNDO DE INEVSTIMENTO IMOBILIÁRIO - FII;2012-10-02;INVESTIDOR QUALIFICADO;BRSRIICTF000;52481.0608;S;N;Renda;Outros;Passiva;Indeterminado;;31/12;N;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;14365190000155;Av. das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
14.376.247/0001-11;2019-12-01;2;2020-05-25;FII BRASCAN LAJES CORPORATIVAS;2017-11-29;INVESTIDORES EM GERAL;BRBMLCCTF004;998405;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;14376247000111;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
14.410.722/0001-29;2019-06-01;1;2019-09-30;BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2012-08-23;INVESTIDORES EM GERAL;BRBBPOCTF003;15919690;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;30/06;S;N;N;S;N;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;14410722000129;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br
14.413.342/0001-48;2019-12-01;2;2020-03-31;FII RENDA CORPORATIVA ANGICO;2014-12-18;INVESTIDOR QUALIFICADO;;25944;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;DEZEMBRO;N;N;S;N;N;BRL TRUST DTVM S.A.;14413342000148;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;;;WWW.BRLTRUST.COM.BR;fii@brltrust.com.br
14.422.044/0001-14;2019-12-01;1;2020-04-06;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III;2011-10-26;INVESTIDOR QUALIFICADO;;193519.2724;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;S;N;N;S;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;14422044000114;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5096;;;www.bancobv.com.br;RI-VAM@bv.com.br
14.423.780/0001-97;2019-06-01;1;2019-09-27;KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB;2011-12-01;INVESTIDOR QUALIFICADO;BRKNRECTF006;18547161.2;N;S;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2021-08-14;30/06;S;N;N;S;N;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;14423780000197;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br
14.465.810/0001-28;2019-06-01;1;2019-09-26;PACALU FUNDO DE INVESTIMENTO IMOBILIÁRIO;2010-12-21;INVESTIDOR QUALIFICADO;0;56843353.5854269;N;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;PLANNER CORRETORA DE VALORES SA;14465810000128;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br
14.609.653/0001-87;2019-12-01;1;2020-03-26;FUNDO DE INVESTIMENTO IMOBILIÁRIO JHSF CATARINA CORPORATE;2012-11-16;INVESTIDOR QUALIFICADO;BRJCATCTF005;81900;S;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES SA;14609653000187;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br
14.631.148/0001-39;2019-06-01;1;2019-10-02;HAZ FUNDO DE INVESTIMENTO IMOBILIARIO;2012-04-01;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRATCCTF008;928908.19633869;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2023-11-09;30/06;S;N;N;S;N;RJI CTVM LTDA;14.631.148/000;RUA DO OUVIDOR;97;7 andar;CENTRO;RIO DE JANEIRO;RJ;20040030;21 3500-4500;21 3500-4541;;www.rjicv.com.br;backoffice.adm@rjicv.com.br
14.665.312/0001-29;2019-12-01;1;2020-03-30;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII;2013-12-31;INVESTIDOR QUALIFICADO;BRGRDCCTF009;37220027.5758989;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;14665312000129;Av. das Américas;3434;Bl. 07, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
14.721.889/0001-00;2019-12-01;1;2020-03-31;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA;2012-12-20;INVESTIDORES EM GERAL;BRVPSICTF007;8071897;N;S;Renda;Shoppings;Passiva;Indeterminado;;31/12;S;S;N;S;S;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;14721889000100;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@bv.com.br
14.733.211/0001-48;2019-12-01;2;2020-03-24;HEDGE SHOPPING PRAÇA DA MOÇA FUNDO DE INVEST IMOB;2011-12-02;INVESTIDOR QUALIFICADO;BRHMOCCTF005;382017;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;14733211000148;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
14.788.458/0001-61;2019-06-01;3;2019-09-27;FUNDO DE INVESTIMENTO IMOBILIARIO AMETISTA - FII;2012-01-19;INVESTIDORES EM GERAL;BRAMSACTF005;429422;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Junho;N;S;N;N;S;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;14788458000161;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
14.788.492/0001-36;2019-06-01;1;2019-09-27;FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES;2013-01-04;INVESTIDORES EM GERAL;BRPATBCTF004;1836202;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Junho;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;14788492000136;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
14.793.782/0001-78;2019-12-01;1;2020-03-31;RENDA DE ESCRITORIOS FUNDO DE INVESTIMENTO IMOBILIARIO FII;2011-12-20;INVESTIDORES EM GERAL;BRRDESCTF000;742000;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;S;S;N;S;S;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;14793782000178;Av. das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br
14.879.856/0001-93;2019-12-01;1;2020-03-30;FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING JARDIM SUL;2012-11-05;INVESTIDORES EM GERAL;BRJRDMCTF002;2522968;N;N;Renda;Shoppings;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;14879856000193;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
15.006.267/0001-63;2019-12-01;1;2020-03-30;TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO;2015-09-03;INVESTIDORES EM GERAL;BRXTEDCTF006;1792557;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15006267000163;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
15.006.286/0001-90;2019-12-01;1;2020-03-27;FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO;2012-04-20;INVESTIDORES EM GERAL;BRRNGOCTF003;2676000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;15.006.286/000;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olímpia;São Paulo;SP;4551065;11 3599 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br
15.098.422/0001-19;2019-12-01;1;2020-03-30;FUNDO DE INVESTIMENTO IMOBILIARIO PLUS;2018-03-16;INVESTIDOR QUALIFICADO;BRVTPLCTF009;1350000;N;N;Renda;Logística;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15098422000119;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
15.254.249/0001-09;2019-12-01;1;2020-03-27;CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO VLT - FII;2013-06-13;INVESTIDOR QUALIFICADO;BRVLTVCTF007;106225000;N;N;Híbrido;Híbrido;Ativa;Determinado;2038-09-16;31/12;N;N;S;N;N;CAIXA ECONOMICA FEDERAL;15254249000109;Avenida Paulista;2300;11º Andar;Cerqueira Cesar;São Paulo;SP;01310300;(11) 3572-4210;;;www.caixa.gov.br;geafi01@caixa.gov.br
15.296.696/0001-12;2019-12-01;1;2020-03-30;VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2012-08-08;INVESTIDORES EM GERAL;BRVLOLCTF009;1784828;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;15296696000112;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
15.333.306/0001-37;2019-12-01;1;2020-03-30;FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA;2012-11-08;INVESTIDORES EM GERAL;BRFLRPCTF006;3812054.9987;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15333306000137;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
15.394.563/0001-89;2019-12-01;1;2020-04-03;BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL;2012-05-07;INVESTIDORES EM GERAL;BRRNDPCTF007;107481;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-04-30;31/12;S;N;N;S;N;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;15394563000189;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5096;;;www.bancobv.com.br;RI-VAM@bv.com.br
15.447.108/0001-02;2019-12-01;1;2020-03-30;INTERNACIONAL SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO;2019-09-30;INVESTIDOR QUALIFICADO;BRISSHCTF000;1089450000;N;N;Renda;Shoppings;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15447108000102;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
15.447.110/0001-73;2019-12-01;1;2020-03-30;SHOPPING CIDADE JARDIM FII;2012-10-23;INVESTIDOR QUALIFICADO;BRHCRICTF006;424590;N;N;Renda;Shoppings;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15447110000173;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
15.461.076/0001-91;2019-12-01;1;2020-03-29;FUNDO DE INVESTIMENTOS IMOBILIÁRIO BR HOTÉIS FII;2012-08-22;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRBRHTCTF005;1841677;S;N;Desenvolvimento para Renda;Hotel;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;15.461.076/000;Praça Pio X;55;11º andar;Centro;Rio de Janeiro -RJ;RJ;20040-020;21-2142-2103;;;www.eliteinvestimentos.com.br;dart@eliteinvestimentos.com.br
15.538.445/0001-05;2019-12-01;1;2020-03-30;SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-03-01;INVESTIDORES EM GERAL;BRSPTWCTF002;1798000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIARIOS S.A.;15538445000105;PR DE BOTAFOGO;228;SALA 913 PARTE;Centro;Rio de Janeiro;RJ;20091-020;(11) 3206-8340;(11) 3206-8888;;https://www.genialinvestimentos.com.br/;middleadm@genialinvestimentos.com.br
15.570.431/0001-60;2019-12-01;1;2020-03-26;BANRISUL NOVAS FRONTEIRAS FII;2012-09-11;INVESTIDORES EM GERAL;BRBNFSCTF000;700000;N;N;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;15570431000160;AVENIDA DAS AMÉRICAS;3434;Bloco 07, sala 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
15.576.907/0001-70;2019-12-01;1;2020-03-30;FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA;2012-11-01;INVESTIDORES EM GERAL;BRAGCXCTF003;5721310;N;N;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;15576907000170;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
15.769.670/0001-44;2019-12-01;1;2020-03-22;RIO BRAVO CREDITO IMOBILIARIO II FII;2012-12-18;INVESTIDOR QUALIFICADO;BRRBVOCTF007;515824;N;N;Renda;Outros;Ativa;Determinado;2024-12-18;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;15769670000144;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br
15.799.397/0001-09;2019-12-01;1;2020-03-30;FII CEO CYRELA COMMERCIAL PROPERTIES;2012-10-29;INVESTIDORES EM GERAL;BRCEOCCTF003;1815696;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15799397000109;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
16.543.270/0001-89;2019-12-01;1;2020-04-14;SÃO DOMINGOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-05-21;INVESTIDOR QUALIFICADO;BRFISDCTF006;1072588.3596;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-05-20;31/12;S;N;N;S;N;ÍNDIGO INVESTIMENTOS DTVM LTDA;16543270000189;RUA IGUATEMI;192;25° ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451010;11 3113-0060;11 3113-0069;;www.indigodtvm.com.br;compliance@indigodtvm.com.br
16.671.412/0001-93;2019-12-01;1;2020-03-30;SDI RIO BRAVO RENDA LOGÍSTICA - FII;2012-11-16;INVESTIDORES EM GERAL;BRSDILCTF004;4770100;N;N;Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA.;16671412000193;Avenida Chedid Jafet;222;Bloco B - 3º Andar;Vila Olimpia;São Paulo;SP;0455106;3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
16.706.958/0001-32;2019-03-01;1;2019-04-08;KINEA RENDIMENTOS IMOBILIÁRIOS FII;2012-10-15;INVESTIDOR QUALIFICADO;BRKNCRCTF000;34902454;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;16706958000132;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br
16.706.958/0001-32;2019-06-01;1;2019-09-27;KINEA RENDIMENTOS IMOBILIÁRIOS FII;2012-10-15;INVESTIDORES EM GERAL;BRKNCRCTF000;36335489;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;16706958000132;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br
16.802.320/0001-03;2019-12-01;1;2020-03-30;XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-03-11;INVESTIDORES EM GERAL;BRXPCMCTF009;2414570;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA.;16802320000103;Avenida Chedid Jafet;222;Bloco B - 3º Andar;Vila Olimpia;São Paulo;SP;0455106;3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
16.802.360/0001-47;2019-06-01;1;2019-09-26;FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI;2017-04-03;INVESTIDOR QUALIFICADO;0;12600.86888214;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES SA;16802360000147;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br
16.841.067/0001-99;2019-12-01;1;2020-03-30;SOCOPA FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;2014-03-13;INVESTIDOR QUALIFICADO;BRREITCTF007;26291;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;SOCOPA SOCIEDADE CORRETORA PAULISTA S/A;16841067000199;Avenida Brigadeiro Faria Lima;1355;15º andar;Jardim Paulistano;São Paulo;SP;01452-919;11 3299-2015;;;www.socopa.com.br;administracao.fundos@socopa.com.br
16.875.388/0001-04;2019-12-01;1;2020-03-30;HEDGE TOP FOFII 2 FUNDO DE INVESTIMENTO IMOBILIARIO;2013-05-10;INVESTIDORES EM GERAL;BRFOFTCTF007;1196040;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;16875388000104;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
16.915.840/0001-14;2019-12-01;1;2020-03-27;SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTOS IMOBILIÁRIO - FII;2012-12-26;INVESTIDORES EM GERAL;BRSAAGCTF007;5631512;N;N;Renda;Outros;Passiva;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA.;16915840000114;Avenida Chedid Jafet;222;Bloco B - 3º Andar;Vila Olimpia;São Paulo;SP;0455106;3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
16.915.868/0001-51;2019-12-01;1;2020-03-27;JHSF RIO BRAVO FAZENDA BOA VISTA CAPITAL PROTEGIDO FII;2010-12-29;INVESTIDORES EM GERAL;BRRBBVCTF004;1254164;N;N;Híbrido;Títulos e Val. Mob.;Passiva;Determinado;2021-07-21;31/12;S;N;N;S;N;CAIXA ECONOMICA FEDERAL;16915868000151;Avenida Paulista;2300;11º Andar;Cerqueira Cesar;São Paulo;SP;01310300;(11) 3572-4210;;;www.caixa.gov.br;geafi01@caixa.gov.br
16.915.968/0001-88;2019-12-01;1;2020-03-30;MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII;2013-03-06;INVESTIDORES EM GERAL;BRMFIICTF008;2449243;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;PLANNER CORRETORA DE VALORES S.A.;16915968000188;AV. BRIGADEIRO FARIA LIMA;3900;10 ANDAR;ITAIM BIBI;SÃO PAULO;SP;04538132;(11) 2138-8200;;;WWW.PLANNER.COM.BR;AFIGUEIREDO@PLANNER.COM.BR
16.924.913/0001-34;2019-06-01;1;2019-09-30;VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-06-07;INVESTIDOR QUALIFICADO;BRVREFCTF009;84100000;S;N;Desenvolvimento para Venda;Títulos e Val. Mob.;Ativa;Determinado;2023-09-06;30/06;N;S;N;N;S;PLURAL S.A. BANCO MULTIPLO;16924913000134;Praia de Botafogo;228;9 andar;Botafogo;Rio de Janeiro;RJ;22250906;55 11 3206 8381;;;www.brasilplural.com;middleadm@genialinvestimentos.com.br
