CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
17.854.016/0001-64;2023-12-01;1;2024-03-28;FUNDO DE INVESTIMENTO IMOBILIÁRIO VIDA NOVA - FII;2014-07-01;INVESTIDORES EM GERAL;BRFIVNCTF009;9412630;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;17854016000164;Av. das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-100;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
17.870.926/0001-30;2023-12-01;1;2024-03-25;VOTORANTIM SECURITIES MASTER FUNDO DE INVESTIMENTO;2018-07-13;INVESTIDORES EM GERAL;BRVOTSCTF007;827913;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;1899-12-31;31/12;S;S;N;S;S;TIVIO CAPITAL DTVM S.A.;17870926000130;Avenida Faria Lima;4300;7º andar;Vila Olímpia;São Paulo;SP;04538-132;(11) 5171-5096;;;www.tivio.com;ri.asset@bv.com.br
18.085.673/0001-57;2023-12-01;1;2024-03-28;FII NCH BRASIL RECEBIVEIS IMOBILIARIOS;2013-10-10;INVESTIDORES EM GERAL;BRNCHBCTF000;0;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
18.259.637/0001-62;2023-06-01;1;2023-09-25;ETR PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-09-05;INVESTIDOR QUALIFICADO;BR044ZCTF002;185.8;S;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;18259637000162;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
18.265.829/0001-81;2023-12-01;1;2024-03-25;YAGO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-04-28;INVESTIDOR QUALIFICADO;;1030.741776;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;18265829000181;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
18.289.950/0001-43;2023-12-01;1;2024-03-28;BIRD FII - FII;2022-09-26;INVESTIDOR PROFISSIONAL;BRBRDFCTF003;62623089.9565228;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br
18.307.582/0001-19;2023-12-01;1;2024-03-28;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-07-08;INVESTIDORES EM GERAL;BRHFOFCTF002;23044389;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR, CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
18.308.516/0001-63;2023-12-01;2;2024-03-28;BTG  HOTEIS - FII - FII;2016-04-19;INVESTIDORES EM GERAL;;9218512;N;N;Híbrido;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
18.311.024/0001-27;2023-12-01;1;2024-03-30;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-08-12;INVESTIDOR PROFISSIONAL;BRSPAFCTF007;11270;N;N;Híbrido;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A;45246410000155;BANCO GENIAL S.A;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;113206-8000;(21) 3923-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
18.312.285/0001-61;2023-12-01;1;2024-03-28;FII BTG PACTUAL PRIME OFFICES I  FII;2017-09-21;INVESTIDOR QUALIFICADO;BREZTBCTF005;231845443;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
18.330.535/0001-96;2023-12-01;1;2024-03-28;PETROS FUNDO DE INVESTIMENTO IMOBILIARIO FII;2013-09-23;INVESTIDOR QUALIFICADO;BRRBCACTF006;474468.0348389;S;N;Renda;Híbrido;Ativa;Indeterminado;;Dezembro;N;S;N;N;S;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br
18.369.510/0001-04;2023-06-01;1;2023-09-27;FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII;2013-10-04;INVESTIDOR QUALIFICADO;BRFINFCTF002;820112.7613235;N;N;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;30/06;S;S;N;S;S;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
18.497.672/0001-10;2023-12-01;1;2024-03-28;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II - FII;2014-05-08;INVESTIDOR QUALIFICADO;BRESTQCTF008;65361974.8481821;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;18497672000110;Av. das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
18.647.268/0001-85;2023-12-01;1;2024-03-28;CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-01;INVESTIDOR QUALIFICADO;BR0256CTF000;24720;N;N;Títulos e Valores Mobiliários;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;15 ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;01452919;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
18.730.914/0001-73;2023-06-01;1;2023-09-27;FII EXCLUSIVO INFRA PATRIMONIAL II;2013-09-06;INVESTIDOR PROFISSIONAL;0;55.1165906;N;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br
18.874.954/0001-99;2023-12-01;2;2024-04-16;TARANTO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-08-04;INVESTIDOR PROFISSIONAL;0;182.703586;N;N;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;34829992000186;Av Faria Lima;2277;17º andar;Vila Olímpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;ramon.dantas@reag.com.br
18.874.965/0001-79;2023-12-01;1;2024-03-15;CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-12-09;INVESTIDOR QUALIFICADO;0;166750;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;N;S;N;N;S;INTRA INVESTIMENTOS DTVM LTDA;18874965000179;Rua Joaquim Floriano;1120;5º Andar;Itaim Bibi;São Paulo;SP;04534.004;(11)3198-5151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
18.929.353/0001-36;2023-12-01;1;2024-03-25;BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-19;INVESTIDOR QUALIFICADO;;45248.7866;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;18929353000136;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
18.950.957/0001-64;2023-12-01;1;2024-03-25;CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-14;INVESTIDOR QUALIFICADO;BRCHLLCTF003;188516.6421;S;S;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;TIVIO CAPITAL DTVM S.A.;18950957000164;Avenida Faria Lima;4300;7º andar;Vila Olímpia;São Paulo;SP;04538-132;(11) 5171-5359;;;www.tivio.com;ri.asset@bv.com.br
18.979.895/0001-13;2023-06-01;1;2023-09-28;CAPITANIA SECURITIES II FII - FII;2014-08-07;INVESTIDORES EM GERAL;BRCPTSCTF004;31782814;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
19.026.454/0001-60;2023-12-01;1;2024-03-27;BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-30;INVESTIDOR PROFISSIONAL;;102475.02575793;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;19026454000160;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
19.107.604/0001-60;2023-12-01;1;2024-03-27;OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FII;2016-03-29;INVESTIDORES EM GERAL;BRORPDCTF005;290000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;AV. BRIGADEIRO FARIA LIMA;3477;11° ANDAR;ITAIM BIBI;SÃO PAULO;SP;04535-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br
19.131.224/0001-60;2023-12-01;1;2024-03-28;SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-12-23;INVESTIDOR QUALIFICADO;;1068.13163403;S;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;N;N;S;N;N;OLIVEIRA TRUST DTVM S.A.;19131224000160;Av. das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
19.213.231/0001-01;2023-12-01;2;2024-04-16;AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-09-22;INVESTIDOR PROFISSIONAL;0;211143.4925801;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;19213231000101;Av Faria Lima;2277;17º andar;Vila Olimpia;São Paulo;SP;01452000;11 3514-1300;;;www.reag.com.br;dtvm@reag.com.br
19.239.245/0001-02;2023-12-01;1;2024-03-30;FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII;2014-09-04;INVESTIDOR PROFISSIONAL;BRFFLICTF006;436312;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;S;N;S;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;113206-8000;(21) 3500-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
19.249.956/0001-50;2023-06-01;1;2023-09-28;LA DEFÉNSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-11;INVESTIDORES EM GERAL;BRICTUCTF005;14350;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;30/06;N;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;19249956000150;Av. das Américas;3434;Bl. 07, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
19.249.989/0001-08;2023-06-01;1;2023-09-25;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III - FII;2019-04-30;INVESTIDOR QUALIFICADO;BRRSPDCTF006;149011;S;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2025-04-30;30/06;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;19249989000108;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
19.267.845/0001-76;2023-12-01;1;2024-03-25;VGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-03-10;INVESTIDOR QUALIFICADO;BRDUTRCTF004;28542.6119;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;S;N;N;S;BRL TRUST DTVM S.A.;19267845000176;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
19.419.994/0001-03;2023-12-01;1;2024-03-26;2509 FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2013-12-27;INVESTIDOR QUALIFICADO;;1506194;S;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;OLIVEIRA TRUST DTVM S.A.;19419994000103;AVENIDA DAS AMÉRICAS;3434;BLOCO 7, SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveitraust.com.br;ger2.fundos@oliveiratrust.com.br
19.628.741/0001-40;2023-12-01;1;2024-03-28;FII MORUMBI TOWN I;2016-10-03;INVESTIDOR QUALIFICADO;BRTWNICTF008;303214000;N;N;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
19.872.887/0001-36;2023-06-01;1;2023-09-27;FII MINT EDUCACIONAL;2020-03-20;INVESTIDORES EM GERAL;BRMINTCTF009;520000;N;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
19.872.996/0001-53;2023-12-01;1;2024-03-28;PLT FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-12-18;INVESTIDOR QUALIFICADO;;195511401.0715;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A;45246410000155;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;1132068000;(21) 3293-3001;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
19.878.616/0001-98;2023-12-01;1;2024-03-28;17007 NAÇÕES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-12-27;INVESTIDOR PROFISSIONAL;;273525267;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;1132068000;2139233000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM
20.019.120/0001-48;2023-06-01;1;2023-09-28;FII 4KIDS;2014-11-13;INVESTIDOR QUALIFICADO;BR00GECTF009;1638907;S;N;Renda;Outros;Ativa;Determinado;2064-11-11;30/06;N;N;S;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
20.118.470/0001-61;2023-12-01;1;2024-04-01;CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-03-24;INVESTIDOR QUALIFICADO;0;5845.204216;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;20118470000161;Av Faria Lima;2277;17º andar;Vila Olimpia;São Paulo;SP;01452000;35141300;;;www.reag.com.br;silvano.gersztel@reag.com.br
20.118.492/0001-21;2023-12-01;1;2024-03-28;PLATINUM FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-12-12;INVESTIDOR QUALIFICADO;00000;4000000;N;N;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;ÍNDIGO INVESTIMENTOS DTVM LTDA;20118492000121;AV BRIGADEIRO FARIA LIMA;3900;6º ANDAR;Itaim Bibi;São Paulo;SP;01451-010;11 3113-0060;3113-0069;;www.indigodtvm.com.br;informeslegais@indigoinvestimentos.com.br
20.118.507/0001-51;2023-12-01;1;2024-03-28;CEDRO PROPERTIES - FUNDO DE INVESTIMENTO - FII;2015-01-08;INVESTIDOR PROFISSIONAL;0;30071.8312767;S;N;Desenvolvimento para Venda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;LIMINE TRUST DTVM;20118507000151;Av. Dr. Cardoso de Melo;1184;Cj 91;VILA OLIMPIA;SAO PAULO;SP;04548-004;(11) 2846-1166;;;WWW.LIMINEDTVM.COM.BR;ADM.FUNDOS@LIMINEDTVM.COM.BR
20.132.453/0001-89;2023-06-01;1;2023-10-04;FUNDO DE INVESTIMENTO IMOBILIARIO TC BTOWERS;2014-06-26;INVESTIDORES EM GERAL;BRTCWSCTF000;809269.71085469;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11) 3133-0350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
20.173.064/0001-00;2023-06-01;1;2023-09-28;RESIDENCIAIS ONE FII;2014-08-21;INVESTIDOR QUALIFICADO;BRBKOICTF009;50107;N;N;Desenvolvimento para Venda;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
20.216.935/0001-17;2023-12-01;1;2024-03-28;BRADESCO CARTEIRA IMOBILIÁRIA ATIVA FII;2015-05-19;INVESTIDORES EM GERAL;BRBCIACTF005;3719038;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BANCO BRADESCO S/A;60746948000112;Núcleo Adm. Cidade de Deus;S/N;;Vila Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradesco.com.br;admbrad@bradesco.com.br
20.265.467/0001-70;2023-12-01;1;2024-03-31;FUNDO DE INVESTIMENTO IMOBILIÁRIO HIERON BERLIM;2015-07-20;INVESTIDORES EM GERAL;BRVTBLCTF009;220016.05;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;20265467000170;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
20.680.775/0001-62;2023-12-01;1;2024-03-28;FII BRISA RENDA IMOBILIARIA;2014-09-22;INVESTIDOR QUALIFICADO;BRBRRICTF007;0;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
20.716.161/0001-93;2023-12-01;1;2024-03-25;BB RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOB - FII;2014-09-12;INVESTIDORES EM GERAL;BRBBIMCTF002;1035000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2024-09-12;31/12;S;N;N;S;N;BB GESTÃO DE RECURSOS DTVM S.A.;30822936000169;Av República do Chile;330;7º e 8º andares Torre Oeste;Centro;Rio de Janeiro;RJ;20.031-170;021-3808-7500;;;www.bb.com.br;bbasset.estruturados@bb.com.br
20.717.355/0001-03;2023-12-01;1;2024-03-25;LA SHOPPING II CENTERS FUNDO DE INVESTIEMNTO IMOBILIARIO;2014-04-03;INVESTIDOR QUALIFICADO;;66857.6331681;S;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;TERRA INVESTIMENTOS DTVM LTDA.;20717355000103;Rua Joaquim Floriano, nº 100, 5º andar, conj 51/52, Itaim Bibi, SP, CEP 4534000;100;5º andar;Itaim Bibi;São Paulo;SP;04534000;11 3165.6000;;;www.terrainvestimentos.com.br;admfundos@terrainvestimentos.com.br
20.748.515/0001-81;2023-12-01;1;2024-03-22;BRESCO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-08-05;INVESTIDORES EM GERAL;BRBRCOCTF007;14778781;S;N;Híbrido;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;20748515000181;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640102;21 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
20.990.694/0001-69;2023-06-01;1;2023-09-26;FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-03-01;INVESTIDOR QUALIFICADO;BRGBXPCTF003;184225.83003927;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2667;0800 179 444;(11) 2172-2600;www.planner.com.br;investfundos@planner.com.br
21.044.600/0001-21;2023-12-01;2;2024-03-28;BPGB-001 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2015-03-04;INVESTIDOR QUALIFICADO;BRBPG1CTF006;290062066.22;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;113206-8000;(21) 3923-3000;;WWW.BANCOGENIAL.COM.VC;MIDDLEADM@GENIAL.COM.VC
21.067.825/0001-01;2023-12-01;1;2024-03-25;BPG LOGÍSTICA I FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-08-20;INVESTIDOR QUALIFICADO;;341894475.745657;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;11 3206-8000;(21) 3923-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
21.085.863/0001-89;2023-12-01;1;2024-03-29;EBT FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-10-29;INVESTIDOR QUALIFICADO;;190938075.594535;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 9007;BOTAFOGO;RIO DE JANEIRO;RJ;22250040;113206-8000;(21) 3500-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
21.126.204/0001-43;2023-12-01;3;2024-03-30;FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL VAREJO;2014-10-30;INVESTIDORES EM GERAL;BRBVARCTF006;625540;N;S;Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;CONJUNTO 32, BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;+55 (11) 3509-6500;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
21.156.164/0001-82;2023-12-01;1;2024-03-25;HAMAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-11-29;INVESTIDOR QUALIFICADO E PROFISSIONAL;;935.50889664;S;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;N;N;S;N;N;OLIVEIRA TRUST DTVM S.A.;21156164000182;Av. das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
