CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
17.144.039/0001-85;2021-12-01;1;2022-03-02;CASTELLO BRANCO OFFICE PARK FDO INVEST IMOBILIARIO FII;2012-12-17;INVESTIDORES EM GERAL;BRCBOPCTF001;1415000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A.;61809182000130;RUA LEOPOLDO COUTO MAGALHÃES JUNIOR;700;11 ANDAR, 13 E 14 ANDARES (PARTE);ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;imobiliario.cshg.com.br;ri.imobiliario@cshg.com.br
17.156.502/0001-09;2021-12-01;1;2022-03-28;POLO CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-09-20;INVESTIDORES EM GERAL;BRPORDCTF005;3728375;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;17156502000109;Av. das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
17.161.979/0001-82;2021-12-01;1;2022-03-24;FUNDO DE INVESTIMENTO PEDRA NEGRA RENDA IMOBILIÁRIA;2013-02-14;INVESTIDORES EM GERAL;BRFPNGCTF005;990500;N;S;Renda;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DISTRIB. TÍTULOS E VALORES MOBILIÁRIOS S.A.;17161979000182;AVENIDA NAÇÕES UNIDAS;11857;CJ. 111;BROOKLIN NOVO;SÃO PAULO;SP;04578908;11-5508.3500;;;WWW.BRCAPITAL.COM.BR;fundos@brcapital.com.br
17.198.500/0001-82;2021-12-01;1;2022-04-01;SB FI NAS CADEIAS PRODUTIVAS AGROIND FIAGRO IMOBILIARIO;2012-12-12;INVESTIDOR QUALIFICADO;BRSBFICTF000;88267;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12/2021;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
17.209.378/0001-00;2021-06-01;1;2021-09-28;LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-04-04;INVESTIDOR QUALIFICADO;BRLATRCTF009;124104;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2023-02-05;30/06;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Sl. 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
17.211.882/0001-37;2021-12-01;1;2022-03-31;FI IMOBILIARIO JHSF CATARINA CORPORATE BERLIM;2013-01-18;INVESTIDOR QUALIFICADO;BRJHCTCTF000;20000;N;N;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;S;S;N;S;N;PLANNER TRUSTEE DTVM LTDA;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br
17.216.625/0001-98;2021-06-01;1;2021-09-27;JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-05-03;INVESTIDORES EM GERAL;BRJPPCCTF001;55000;N;N;Híbrido;Híbrido;Ativa;Determinado;2020-04-02;30/06;S;N;N;S;N;BANCO FINAXIS S.A.;11758741000152;Rua Pasteur;463;11° andar;Água Verde;Curitiba;PR;80250 -104;(41) 3074-0909;(41) 3074-5817;(41) 3074-0928;http://finaxis.com.br/;atendimento@finaxis.com.br
17.282.011/0001-04;2021-12-01;1;2022-03-31;FUNDO DE INVESTIMENTO IMOBILIARIO FII GOLDEN;2012-12-15;INVESTIDORES EM GERAL;BRGLDNCTF009;383102;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17282011000104;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
17.308.805/0001-08;2021-12-01;1;2022-03-31;FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING LIGHT;2012-12-07;INVESTIDOR QUALIFICADO;0;164630;N;N;Renda;Shoppings;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17308805000108;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
17.311.079/0001-74;2021-12-01;1;2022-03-30;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE;2014-03-19;INVESTIDOR QUALIFICADO;BRSAICCTF009;1429740;N;N;Desenvolvimento para Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;BRB DISTRIBUIDORA DE TÍTULOS E VALORES IMOBILIÁRIOS S.A.;33850686000169;Centro Empresarial CNC - ST SAUN Quadra 5 Lote C, Bloco C,;n/a;2º Andar;Brasília;Brasília;DF;70040250;61 3409-2005;61 3409-2030;;www.brb.com.br;relacionamento@dtvm.brb.com.br
17.324.357/0001-28;2021-12-01;1;2022-03-31;FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS;2013-04-08;INVESTIDORES EM GERAL;BRBPFFCTF002;4492326;N;N;Híbrido;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;17.324.357/000;PR BOTAFOGO;228;Sala 913 PARTE;Centro;Rio de Janeiro;RJ;22.250-040;(11) 3206-8340;(11) 3206-8888;;www.genialinvestimentos.com.br;MIDDLEADM@GENIAL.COM.VC
17.329.029/0001-14;2021-12-01;1;2022-04-01;RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO;2013-05-06;INVESTIDORES EM GERAL;BRRBFFCTF008;3749215;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;17329029000114;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
17.331.883/0001-15;2021-12-01;1;2022-02-15;SALUS II FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2013-05-24;INVESTIDORES EM GERAL;;30.0248606;N;N;Desenvolvimento para Renda;Híbrido;Ativa;Indeterminado;;31/12;N;S;N;N;S;FRAM CAPITAL DTVM S.A.;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º Andar;Vila Conceição;São Paulo;SP;4543120;(11) 3513-3100;;;https://www.framcapital.com;fiduciario@framcapitaldtvm.com
17.365.105/0001-47;2021-12-01;1;2022-03-31;FUNDO DE INVESTIMENTO IMOBILIARIO - FII TB OFFICE;2013-06-07;INVESTIDORES EM GERAL;BRTBOFCTF006;10050000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17365105000147;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
17.374.696/0001-19;2021-12-01;1;2022-04-01;REAG MULTI ATIVOS IMOBILIÁRIOS - FII;2013-08-31;INVESTIDOR QUALIFICADO;BRRMAICTF000;2443800;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;S;N;N;S;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;17.374.696/000;Av Faria Lima;2277;17º andar;Vila Olimpia;São Paulo;SP;01452000;3514-1300;;;www.reag.com.br;dtvm@reag.com.br
17.554.274/0001-25;2021-12-01;1;2022-03-31;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2013-08-07;INVESTIDORES EM GERAL;BRVISCCTF005;17696234.0000073;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;17554274000125;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
17.568.605/0001-86;2021-12-01;1;2022-03-31;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO;2016-10-03;INVESTIDOR QUALIFICADO;BRSHPGCTF000;263405927;N;N;Renda;Híbrido;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17568605000186;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
17.590.518/0001-25;2021-12-01;1;2022-03-30;GENERAL SHOPPING ATIVO E RENDA FUNDO DE INVEST IMOB;2013-06-20;INVESTIDORES EM GERAL;BRFIGSCTF009;2850000;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
17.655.102/0001-48;2021-12-01;2;2023-09-18;PESCARA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-22;INVESTIDOR QUALIFICADO;;29.8188999;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;17655102000148;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
17.655.115/0001-17;2021-12-01;1;2022-03-31;SAFIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-05-21;INVESTIDOR QUALIFICADO;;136583.32950611;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;17655115000117;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
17.655.122/0001-19;2021-12-01;1;2022-03-31;VANQUISH FUNDO DE INVESTIMENTO IMOBILIÁRO - FII;2013-02-14;INVESTIDOR QUALIFICADO;;16.80259128;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;PLANNER TRUSTEE DTVM LTDA;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br
17.786.606/0001-05;2021-12-01;1;2022-03-30;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-17;INVESTIDOR PROFISSIONAL;BRGBXRCTF009;18848.02189804;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;FINAXIS CORRETORA;17786606000105;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;atendimento@finaxis.com.br
17.854.016/0001-64;2021-12-01;1;2022-03-30;FUNDO DE INVESTIMENTO IMOBILIÁRIO VIDA NOVA - FII;2014-07-01;INVESTIDORES EM GERAL;BRFIVNCTF009;9412630;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;17854016000164;Av. das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-100;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
17.870.926/0001-30;2021-12-01;1;2022-03-25;VOTORANTIM SECURITIES MASTER FUNDO DE INVESTIMENTO;2018-07-13;INVESTIDORES EM GERAL;BRVOTSCTF007;827913;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;1899-12-31;31/12;S;S;N;S;S;BV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;17870926000130;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5096;;;www.vam.com.br;RI-VAM@bv.com.br
18.085.673/0001-57;2021-12-01;1;2022-03-31;FII NCH EQI HIGH YIELD RE;2013-10-10;INVESTIDORES EM GERAL;BRNCHBCTF000;1452983;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;18085673000157;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
18.259.637/0001-62;2021-06-01;1;2021-09-20;ETR PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-09-05;INVESTIDOR QUALIFICADO;BR044ZCTF002;185.8;S;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;18259637000162;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;admfundos@vortx.com.br
18.265.829/0001-81;2021-12-01;1;2022-03-31;YAGO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-04-28;INVESTIDOR QUALIFICADO;;1030.741776;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;18265829000181;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
18.289.950/0001-43;2021-12-01;1;2022-03-24;BIRD FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-05-27;INVESTIDOR PROFISSIONAL;BRBRDFCTF003;62623089.9565258;N;N;Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;SOLIDUS S/A CCVM;18289950000143;AVENIDA CARLOS GOMES;1672;208;TRES FIGUEIRAS;PORTO ALEGRE;RS;90480-002;33279888;;;WWW.SOLIDUS.COM.BR;FUNDOS@SIMPAUL.COM.BR
18.307.582/0001-19;2021-12-01;1;2022-03-30;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-07-08;INVESTIDORES EM GERAL;BRHFOFCTF002;22987007;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
18.308.516/0001-63;2021-12-01;1;2022-03-31;XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2016-04-15;INVESTIDOR QUALIFICADO;BRVREHCTF005;3804642;N;N;Renda;Hotel;Ativa;Indeterminado;;31/12;S;S;N;S;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;18308516000163;PR BOTAFOGO;228;SALA 913 PARTE;Centro;Rio de Janeiro;RJ;22.250-040;(11)3206-8000;(21)3923-3000;;www.genialinvestimentos.com.br;MIDDLEADM@GENIAL.COM.VC
18.311.024/0001-27;2021-12-01;1;2022-03-30;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-08-12;INVESTIDOR QUALIFICADO;BRSPAFCTF007;11270;N;N;Desenvolvimento para Venda;Shoppings;Passiva;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A;18311024000127;PR BOTAFOGO;228;SALA 913 PARTE;BOTAFOGO;Rio de Janeiro;RJ;22250-040;(11)3206-8000;(21)3923-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
18.312.285/0001-61;2021-12-01;1;2022-03-30;FII BTG PACTUAL PRIME OFFICES I;2017-09-21;INVESTIDOR PROFISSIONAL;BREZTBCTF005;231845443;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;18312285000161;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
18.330.535/0001-96;2021-12-01;1;2022-03-30;RB CAPITAL PETROS FII;2013-09-23;INVESTIDOR QUALIFICADO;BRRBCACTF006;474468.0348389;S;N;Renda;Híbrido;Ativa;Indeterminado;;Dezembro;N;S;N;N;S;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br
18.369.510/0001-04;2021-06-01;2;2022-06-21;FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII;2013-10-04;INVESTIDOR QUALIFICADO;BRFINFCTF002;820112.7613235;N;N;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;30/06;S;S;N;S;S;PLANNER TRUSTEE DTVM LTDA;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br
18.497.672/0001-10;2021-12-01;1;2022-03-30;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II - FII;2014-05-08;INVESTIDOR QUALIFICADO;BRESTQCTF008;44765214.9813049;S;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;18497672000110;Av. das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
18.647.268/0001-85;2021-12-01;1;2022-04-01;CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-01;INVESTIDOR QUALIFICADO;BR0256CTF000;24720;S;N;Títulos e Valores Mobiliários;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;18647268000185;Avenida Brigadeiro Faria Lima;1355;15º andar;Jardim Paulistano;São Paulo;SP;01452-002;(11) 2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
18.730.914/0001-73;2021-06-01;1;2021-09-28;FII EXCLUSIVO INFRA PATRIMONIAL II;2013-09-06;INVESTIDOR PROFISSIONAL;0;55.0929255;N;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;PLANNER TRUSTEE DTVM LTDA;67030395000146;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br
18.874.954/0001-99;2021-12-01;1;2022-03-31;TARANTO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-06-04;INVESTIDOR QUALIFICADO;;0.584946;N;N;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;18874954000199;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
18.874.965/0001-79;2021-12-01;1;2022-04-06;CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-12-18;INVESTIDOR QUALIFICADO;0;166750;N;N;Renda;Shoppings;Passiva;Indeterminado;;31/12;N;S;N;N;S;INTRADER D.T.V.M. LTDA.;18874965000179;Rua Joaquim Floriano;1120;5º Andar;Itaim Bibi;São Paulo;SP;04534.004;(11)3198-5151;;;www.intrader.com.br;administracao.fundos@intrader.com.br
18.929.353/0001-36;2021-12-01;1;2022-03-31;BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-19;INVESTIDOR QUALIFICADO;;43475.4868;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;18929353000136;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
18.950.957/0001-64;2021-12-01;1;2022-03-29;CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-14;INVESTIDOR QUALIFICADO;BRCHLLCTF003;188516.6421;S;S;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;N;S;N;N;S;BV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;18950957000164;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@votorantimwm.com.br
18.979.895/0001-13;2021-06-01;1;2021-09-28;FII CAPITÂNIA SECURITIES II;2014-08-07;INVESTIDORES EM GERAL;BRCPTSCTF004;18378741;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;18979895000113;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
19.026.454/0001-60;2021-12-01;1;2022-04-01;BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-30;INVESTIDOR PROFISSIONAL;;102475.02575793;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;19026454000160;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
19.107.604/0001-60;2021-12-01;1;2022-03-31;OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FII;2016-03-29;INVESTIDORES EM GERAL;BRORPDCTF005;290000;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;PLANNER TRUSTEE DTVM LTDA;67030395000146;AV. BRIGADEIRO FARIA LIMA;3477;11° ANDAR;ITAIM BIBI;SÃO PAULO;SP;04535-133;(11) 2197-4400;;;www.trusteedtvm.com.br;corporativodtvm@trusteedtvm.com.br
19.131.224/0001-60;2021-12-01;1;2022-03-30;SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-12-23;INVESTIDOR QUALIFICADO;;1068.13163403;S;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;N;N;S;N;N;OLIVEIRA TRUST DTVM S.A.;19131224000160;Av. das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
19.213.231/0001-01;2021-12-01;1;2022-03-31;AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-09-22;INVESTIDOR PROFISSIONAL;0;130608.376983;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;19213231000101;Av Faria Lima;2277;17º andar;Vila Olimpia;São Paulo;SP;01452000;11 3514-1300;;;www.reag.com.br;dtvm@reag.com.br
19.239.245/0001-02;2021-12-01;1;2022-03-31;FUNDO DE INVESTIMENTO IMOBILIARIO FL 3500 - FII;2014-09-04;INVESTIDOR PROFISSIONAL;BRFFLICTF006;436312;N;N;Desenvolvimento para Venda;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;N;N;S;N;N;BANCO GENIAL S.A;19239245000102;PR BOTAFOGO;228;SALA 913 PARTE;BOTAFOGO;Rio de Janeiro;RJ;22250-040;(11)3206-8000;(21)3923-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
19.249.956/0001-50;2021-06-01;1;2021-09-21;LA DEFÉNSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-11;INVESTIDORES EM GERAL;BRICTUCTF005;14350;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;30/06;N;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;19249956000150;Av. das Américas;3434;Bl. 07, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
19.249.989/0001-08;2021-06-01;1;2021-09-21;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III - FII;2019-04-30;INVESTIDOR QUALIFICADO;BRRSPDCTF006;149011;S;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2025-04-30;30/06;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;19249989000108;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
19.267.845/0001-76;2021-12-01;1;2022-03-31;VGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-03-10;INVESTIDOR QUALIFICADO;;27890.37529;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;S;N;N;S;BRL TRUST DTVM S.A.;19267845000176;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br
