CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
27.882.134/0001-30;2024-06-01;1;2024-09-27;APOLO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-05-19;INVESTIDOR QUALIFICADO;BR09F9CTF003;4275.4272;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000140;AVENIDA BRIGADEIRO FARIA LIMA;1355;5 andar;Jardim Paulistano;São Paulo;SP;01452-919;(11)2827-3500;;;www.singulare.com.br;fii.adm@singulare.com.br
28.267.696/0001-36;2024-06-01;1;2024-09-30;RIZA ARCTIUM REAL ESTATE FII;2019-05-23;INVESTIDORES EM GERAL;BRRZATCTF009;3708168;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
28.516.325/0001-40;2024-06-01;1;2024-09-30;XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-07-04;INVESTIDORES EM GERAL;BRXPINCTF004;7150422.00000143;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;22610500000188;Rua Gilberto Sabino;215;4º andar;Pinheiros;São Paulo;SP;5425020;11 30307177;;;www.vortx.com.br;fundos@vortx.com.br
28.737.771/0001-85;2024-06-01;1;2024-09-26;ALIANZA TRUST RENDA IMOBILIARIA FII;2017-12-27;INVESTIDORES EM GERAL;BRALZRCTF006;12226625;N;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
28.757.546/0001-00;2024-06-01;3;2024-10-03;XP MALLS FII FII;2017-12-22;INVESTIDORES EM GERAL;BRXPMLCTF000;55320191;N;N;Renda;Shoppings;Ativa;Indeterminado;;30/06;S;N;N;S;N;XP INVESTIMENTOS CCTVM S.A.;59281253000123;Avenida Ataulfo de Paiva;153;Sala 201;Leblon;Rio de Janeiro;RJ;22440-032;(11)3383-3102;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br
28.830.325/0001-10;2024-06-01;1;2024-09-27;FII IRIDIUM RECEBIVEIS IMOBILIARIOS;2018-03-06;INVESTIDORES EM GERAL;BRIRDMCTF004;36433827;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
28.899.178/0001-35;2024-06-01;1;2024-09-27;FII HIRE PROPERTIES I - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-07-01;INVESTIDOR QUALIFICADO;BR027ICTF003;1272145.30379616;N;N;Híbrido;Híbrido;Passiva;Indeterminado;;30/06;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
29.467.977/0001-03;2024-06-01;1;2024-09-26;FII - FII RBR RENDIMENTO HIGH GRADE;2018-05-02;INVESTIDORES EM GERAL;BRRBRRCTF008;15057201;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
29.852.732/0001-91;2024-06-01;1;2024-09-27;VALORA CRI CDI FII  FII;2018-07-27;INVESTIDORES EM GERAL;BRVGIRCTF008;114516482;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
30.091.444/0001-40;2024-06-01;1;2024-09-19;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;2018-09-03;INVESTIDORES EM GERAL;BRKFOFCTF006;7014565;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04538-132;55(11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
30.130.708/0001-28;2024-06-01;1;2024-08-29;KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;2018-07-03;INVESTIDOR QUALIFICADO;BRKNHYCTF005;2816950;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
30.166.700/0001-11;2024-06-01;1;2024-09-26;FII RBR CREDITO IMOBILIARIO;2018-05-24;INVESTIDORES EM GERAL;BRRBRYCTF004;12769512;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
30.629.603/0001-18;2024-06-01;1;2024-09-27;FII  VBI LOGISTICO;2018-11-09;INVESTIDORES EM GERAL;BRLVBICTF002;16118565;N;N;Renda;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
30.816.679/0001-52;2024-06-01;1;2024-09-19;KINEA CO-INVESTIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-03-22;INVESTIDOR QUALIFICADO;BR003HCTF006;333595.18142;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2033-03-21;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
30.846.692/0001-54;2024-06-01;1;2024-09-26;METROPOLITANO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-05-15;INVESTIDOR PROFISSIONAL;;1624411.13904241;S;N;Híbrido;Híbrido;Passiva;Indeterminado;;30/06;N;N;S;N;N;OLIVEIRA TRUST DTVM S.A.;30846692000154;Avenida das Américas;3434;Bloco 7, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
30.982.880/0001-00;2024-06-01;1;2024-09-20;JPP CAPITAL RECEBIVEIS IMOBILIARIOS - FII;2018-12-17;INVESTIDORES EM GERAL;BRJPPACTF005;904050;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;FINAXIS CORRETORA;03317692000194;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;atendimento@finaxis.com.br
31.161.410/0001-48;2024-06-01;1;2024-09-27;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII;2020-02-20;INVESTIDORES EM GERAL;BRRBIRCTF007;1528615;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2026-02-20;30/06;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;31161410000148;AVENIDA DAS AMÉRICAS;3434;BLOCO 7 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
31.373.514/0001-16;2024-06-01;1;2024-09-26;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-10-16;INVESTIDOR QUALIFICADO;00000;12231732.6611;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;SEFER INVESTIMENTOS DTVM LTDA;31373514000116;AVA BRIGADEIRO FARIA LIMA;3900;6º ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451-010;11 3113-0060;3113-0069;;www.seferinvestimentos.com.br;informeslegais@seferinvestimentos.com.br
31.544.514/0001-31;2024-06-01;1;2024-09-25;FUNDO DE INVESTIMENTO IMOBILIARIO MIRANTE DAS AGUAS;2018-12-17;INVESTIDOR PROFISSIONAL;000000;64808739.8317798;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;SEFER INVESTIMENTOS DTVM LTDA;31544514000131;Av Brigadeiro Faria Lima;3900;6º andar;Itaim Bibi;São Paulo;SP;14510-10;11 3113-0060;11 3113-0069;;www.seferinvestimentos.com.br;informeslegais@seferinvestimentos.com.br
32.317.313/0001-64;2024-06-01;1;2024-09-19;EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-02-13;INVESTIDOR QUALIFICADO;BRKEVECTF007;147700.99711;N;N;Desenvolvimento para Venda;Residencial;Passiva;Determinado;2027-02-13;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
32.400.250/0001-05;2024-06-01;1;2024-09-18;VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2019-10-09;INVESTIDORES EM GERAL;BRVCJRCTF005;14723970;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br
32.441.656/0001-36;2024-06-01;1;2024-09-26;FII - FII RBR DESENVOLVIMENTO III;2019-04-16;INVESTIDOR QUALIFICADO;BRRBRICTF007;139665;N;N;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
32.527.552/0001-49;2024-06-01;1;2024-09-26;VIC DESENVOLVIMENTO VINTAGE 20/21 FII;2020-03-17;INVESTIDOR QUALIFICADO;BRVIDSCTF003;91541;N;N;Híbrido;Residencial;Ativa;Determinado;2030-03-17;30/06;S;N;N;S;N;BANCO GENIAL S.A;45246410000155;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22.250-040;113206-8000;213293-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
32.527.626/0001-47;2024-06-01;1;2024-09-26;NEWPORT LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;2023-09-27;INVESTIDORES EM GERAL;BRNEWLCTF004;2607998;N;S;Renda;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;BANCO GENIAL. S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22.250-040;213923-3000;113206-8000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
32.527.683/0001-26;2024-06-01;1;2024-09-26;PLURAL RECEBIVEIS IMOBILIARIOS FII;2019-11-06;INVESTIDORES EM GERAL;BRPLCRCTF003;2109169;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BANCO GENIAL S.A;45246410000155;PR DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22.250-040;113206-8000;213293-3000;;WWW.BANCOGENIAL.COM;MIDDLEADM@GENIAL.COM.VC
32.667.306/0001-92;2024-06-01;1;2024-09-30;M8 FII MULTIESTRATEGIA;2019-05-17;INVESTIDOR PROFISSIONAL;BR017CCTF007;35564;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
32.754.734/0001-52;2024-06-01;1;2024-09-27;VBI AGRO - FII;2019-11-07;INVESTIDORES EM GERAL;BRQAGRCTF005;5040000;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
32.774.914/0001-04;2024-06-01;1;2024-09-24;FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS;2021-05-31;INVESTIDOR PROFISSIONAL;BRIDFICTF007;2057925;N;N;Renda;Híbrido;Ativa;Determinado;2026-07-26;30/06;S;N;N;S;N;ID CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;16695922000109;AV JUSCELINO KUBITSCHEK;1726;CJ 194;VILA NOVA CONCEIÇÃO;SÃO PAULO;SP;04543-000;(11)46376633;;;WWW.IDSF.COM.BR;SUPERVISAO@IDSF.COM.BR
32.892.018/0001-31;2024-06-01;1;2024-09-25;HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-07-30;INVESTIDORES EM GERAL;BRHSMLCTF007;20418095;N;N;Renda;Shoppings;Ativa;Indeterminado;;30/06;S;N;N;S;N;SANTANDER CACEIS BRASIL DTVM S.A.;62318407000119;Rua Amador Bueno;474;1 andar;Santo Amaro;São Paulo;SP;04752-005;+55 (11) 5538-5489;;;www.s3dtvm.com.br;SC_fundosimobiliarios@s3caceis.com.br
32.903.621/0001-71;2024-06-01;2;2024-09-27;HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-12-09;INVESTIDORES EM GERAL;BRHSLGCTF009;12660067;N;N;Renda;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
32.903.661/0001-13;2024-06-01;1;2024-09-27;HSI LOG II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2019-12-09;INVESTIDOR QUALIFICADO;;3372642.7205;S;N;Renda;Logística;Ativa;Indeterminado;;30/06;N;N;S;N;N;BRL TRUST DTVM S.A;32903661000113;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
33.046.142/0001-49;2024-06-01;1;2024-09-30;FII BTG PACTUAL SHOPPINGS;2019-07-26;INVESTIDOR QUALIFICADO;BRBPMLCTF006;7441745;N;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
34.081.611/0001-23;2024-06-01;1;2024-09-26;CAPITANIA REIT FOF - FII;2019-12-23;INVESTIDORES EM GERAL;BRCPFFCTF000;2553074;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
34.197.776/0001-65;2024-06-01;1;2024-09-26;FII - MOGNO HOTEIS;2019-11-08;INVESTIDORES EM GERAL;BRMGHTCTF005;1313784;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
34.197.811/0001-46;2024-06-01;1;2024-09-26;VALORA CRI INDICE DE PRECO FII - FII;2020-03-18;INVESTIDORES EM GERAL;BRVGIPCTF002;11787247;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
34.547.078/0001-42;2024-06-01;1;2024-10-07;ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII;2020-12-03;INVESTIDOR QUALIFICADO;0;97082.65237993;N;N;Híbrido;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;34829992000186;Av Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452000;11 3504-1300;;;www.reag.com.br;dtvm@reag.com.br
34.691.520/0001-00;2024-06-01;1;2024-09-26;HBC II FII RESPONSABILIDADE LIMITADA;2019-09-26;INVESTIDORES EM GERAL;BREVBICTF007;24135190;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
34.736.474/0001-18;2024-06-01;1;2024-09-27;RBR DESENVOLVIMENTO COMERCIAL I FII;2019-08-23;INVESTIDOR QUALIFICADO;BRRDCICTF005;2601800;N;N;Híbrido;Híbrido;Ativa;Determinado;2025-09-02;30/06;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
34.835.191/0001-23;2024-06-01;1;2024-09-26;LUGGO FUNDO DE INVESTIMENTO IMOBILIA´RIO - FII;2019-12-09;INVESTIDORES EM GERAL;BRLUGGCTF007;1130706;N;N;Renda;Residencial;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTER DISTRIBUIDORA DE TÍTULOS E VALORES IMOBILIÁRIOS;18945670000146;Avenida Barbacena;1219;21 andar;Santo Agostinho;Belo Horizonte;MG;31190131;(31) 36145332;;;https://www.bancointer.com.br/interdtvm/;ri.fii@interdtvm.com.br
34.895.752/0001-80;2024-06-01;1;2024-09-27;BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-10-23;INVESTIDORES EM GERAL;BRBRIPCTF001;215475;N;N;Híbrido;Híbrido;Ativa;Determinado;2026-10-16;30/06;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-062023;;;www.brltrust.com.br;infolegal@apexgroup.com
35.360.687/0001-50;2024-06-01;1;2024-09-26;HSI ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-09-03;INVESTIDORES EM GERAL;BRHSAFCTF004;2526360;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
35.507.262/0001-21;2024-06-01;1;2024-09-19;HEDGE RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOB;2019-10-14;INVESTIDORES EM GERAL;BRHRECCTF005;51567650;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
35.507.457/0001-71;2024-06-01;1;2024-09-27;VBI REITS FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2020-02-04;INVESTIDORES EM GERAL;BRRVBICTF009;10276012;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com
35.586.415/0001-73;2024-06-01;1;2024-09-18;HEDGE SHOPPING PARQUE DOM PEDRO FUNDO DE INVESTIMENTO IMOB;2019-12-17;INVESTIDORES EM GERAL;BRHPDPCTF003;3288000;N;N;Renda;Shoppings;Passiva;Indeterminado;;30/06;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
35.652.081/0001-99;2024-06-01;1;2024-09-30;FII  FII GOLDEN LOGISTICA;2020-02-18;INVESTIDOR QUALIFICADO;BR03SPCTF004;0;N;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
35.652.102/0001-76;2024-06-01;1;2024-09-26;FII  VBI PRIME PROPERTIES;2020-07-22;INVESTIDORES EM GERAL;BRPVBICTF003;27130067;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
35.652.174/0001-13;2024-06-01;1;2024-09-26;FII RBR CREDITO IMOBILIARIO SPECIAL OPPORTUNITIES;2020-08-12;INVESTIDOR QUALIFICADO;BR04T0CTF001;461030;N;N;Híbrido;Híbrido;Ativa;Determinado;2026-08-12;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
35.652.227/0001-04;2024-06-01;1;2024-09-26;RB CAPITAL LOGISTICO FII - FII;2020-07-10;INVESTIDOR PROFISSIONAL;BR04U5CTF007;640199;N;N;Renda;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
35.652.252/0001-80;2024-06-01;1;2024-09-27;NAVI IMOBILIARIO TOTAL RETURN FII;2020-07-31;INVESTIDORES EM GERAL;BRNAVFCTF006;612282;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
35.652.278/0001-28;2024-06-01;1;2024-09-26;FII BRL PROP II;2020-09-09;INVESTIDOR QUALIFICADO;BRBRLACTF007;3548496;N;N;Renda;Outros;Passiva;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
35.688.460/0001-39;2024-06-01;1;2024-09-20;HEDGE PALADIN DESIGN OFFICES FUNDO DE NVESTIMENTO IMOB;2021-06-14;INVESTIDOR QUALIFICADO;BRHDOFCTF007;2055675;N;N;Desenvolvimento para Venda;Lajes Corporativas;Ativa;Determinado;2028-10-28;30/06;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
