CNPJ_Fundo;Data_Referencia;Versao;Ativo_Negociado;Natureza_Transacao;Data_Transacao;Valor_Envolvido;Data_Assembleia;Contraparte
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;AQUISIÇÃO;2020-11-10;78241.67;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-11-11;175763.16;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-11-13;1007.1;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;AQUISIÇÃO;2020-11-13;1000;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-11-16;101.34;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;AQUISIÇÃO;2020-11-16;100;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;AQUISIÇÃO;2020-11-23;231157.04;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-11-23;147686.04;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-11-27;233815.88;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;AQUISIÇÃO;2020-11-27;10000;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-11-30;1306.28;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-12-01;277847.94;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-12-07;41891.35;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;AQUISIÇÃO;2020-12-11;41754.96;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;AQUISIÇÃO;2020-12-18;353160;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-12-21;128383.88;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-12-29;245618.95;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2020-12-01;1;BTGP TESOURO SELIC FI RF REFERENCIADO DI;ALIENAÇÃO;2020-12-30;1468.05;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-01-02;494842.93;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-01-06;95434.5;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-01-08;54025;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2020-01-08;92440.23;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-01-10;12029.55;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-01-10;7751.25;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-01-10;12029.55;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-01-10;12029.55;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-01-13;114521.4;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-01-15;1924.93;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-01-15;89268.73;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-01-17;1725;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-01-20;562.16;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-01-22;5000;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-01-24;472497.45;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2020-01-24;52395.1;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-01-29;21407.09;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-01-30;442083.54;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-01-31;1574.33;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL YIELD DI FI REF;ALIENAÇÃO;2020-01-31;882396.09;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-02-03;227822.09;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-02-05;85354.5;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-02-06;100;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-02-06;119.18;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-02-07;52490;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2020-02-07;87698.26;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-02-10;103930.18;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-02-12;3864.2;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-02-13;267020.84;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-02-14;6300;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-02-14;41777.7;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-02-17;531.5;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-02-19;5475;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-02-20;3400;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL YIELD DI FI REF;ALIENAÇÃO;2020-02-21;52395.1;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2020-02-26;4386.01;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-02-27;695600.66;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2020-02-28;1197330.82;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-03-02;227839.09;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-03-05;245231.18;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-03-06;52400;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2020-03-06;87726.91;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL YIELD DI FI REF;ALIENAÇÃO;2020-03-10;134522.41;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-03-11;52395.1;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-03-13;6300;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-03-16;506.93;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-03-18;580.38;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-03-23;14237271.64;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2020-03-23;14237271.64;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-03-25;12809.06;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-03-27;30377.44;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-03-30;256098.42;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-03-31;745260.23;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-04-01;227822.09;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-02;149796.68;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-04-03;100;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-03;170;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-04-06;245231.18;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-07;88152.17;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-08;2300;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-09;145715.27;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-14;6300;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-04-16;138848.61;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-20;408.41;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-22;4637.5;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-24;965;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-27;1987.5;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-28;16235.14;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-04-29;1241358.79;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-30;14235.87;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-04-30;2069627.82;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-05-04;227822.09;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-05-05;469926.19;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-06;6750;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL YIELD DI FI REF;AQUISIÇÃO;2020-05-07;489909.7;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-07;4941.74;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-07;489909.7;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-08;91560.95;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-11;399087.11;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-13;8939.07;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-05-14;288446.9;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-05-15;100;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-15;100.55;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-15;5390;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-18;441.97;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-05-27;100;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-27;170;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-05-28;380478.94;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-05-29;900.09;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-05-29;611344.88;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-06-01;227822.09;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-06-05;95434.5;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-06-05;88301.7;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-06-10;81362.32;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-06-12;282146.9;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-06-15;447.52;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-06-22;2348.12;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-06-24;50782.31;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-06-26;100;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-06-26;170;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-06-29;680142.32;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-06-30;818272.11;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-07-01;227822.09;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-07-02;288446.9;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-07-06;94306.38;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-07-07;88659.47;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-07-08;103315.97;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-07-10;93564.65;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-07-14;6300;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-07-20;779.25;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-07-28;510300.66;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;AQUISIÇÃO;2020-07-30;602038.59;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.427.246/0001-06;2020-12-01;1;BTG PACTUAL TESOURO SELIC FI RF;ALIENAÇÃO;2020-07-31;1167941.4;2019-08-02;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
