CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
35.864.448/0001-38;2024-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 340 da 1ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;10000251.4313;Emissão de Cotas
35.864.448/0001-38;2024-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 1 da 119ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;10000000;Emissão de Cotas
35.864.448/0001-38;2024-06-01;1;CRI - TRUE  SECURITIZADORA S/A - Série nº 1 da 187ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;10000000;Emissão de Cotas
35.864.448/0001-38;2024-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 1 da 205ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;9905000;Emissão de Cotas
35.864.448/0001-38;2024-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 1 da 53ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;7677081.7256;Emissão de Cotas
35.864.448/0001-38;2024-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 1 da 29ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;7412946.4869;Emissão de Cotas
35.864.448/0001-38;2024-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 5 da 33ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;5553862;Emissão de Cotas
35.864.448/0001-38;2024-06-01;1;CRI - VERT COMPANHIA  SECURITIZADORA - Série nº 1 da 27ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;4608186.6867;Emissão de Cotas
35.864.448/0001-38;2024-06-01;1;CRI - VIRGO COMPANHIA DE SECURITIZACAO - Série nº 240 da 4ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;2088075.924;Emissão de Cotas
35.864.448/0001-38;2024-06-01;1;CRI - VIRGO COMPANHIA DE SECURITIZACAO - Série nº 133 da 4ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;1971723.2496;Emissão de Cotas
36.244.015/0001-42;2024-06-01;1;21L1012230;Aplicação em ativos-alvo do Fundo;911134.46;Caixa
36.293.425/0001-83;2024-06-01;1;Operações Compromissadas;Ativo de Liquidez - Previsto no regulamento do Fundo;194306175.62;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;AIEC11;Aplicação para propósito alvo do fundo;151217.04;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;BROF11;Aplicação para propósito alvo do fundo;252093.16;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;BTLG11;Aplicação para propósito alvo do fundo;1049218.8;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;GALG11;Aplicação para propósito alvo do fundo;311541;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;GARE11;Aplicação para propósito alvo do fundo;311541;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;GSFI11;Aplicação para propósito alvo do fundo;318469.09;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;HGBS11;Aplicação para propósito alvo do fundo;3145.8;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;HGLG11;Aplicação para propósito alvo do fundo;335144.96;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;HTMX11;Aplicação para propósito alvo do fundo;172371.43;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;JSRE11;Aplicação para propósito alvo do fundo;487577.46;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;PATC11;Aplicação para propósito alvo do fundo;81900;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;PVBI11;Aplicação para propósito alvo do fundo;151455;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;PVBI13;Aplicação para propósito alvo do fundo;151455;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;RBRL11;Aplicação para propósito alvo do fundo;198406.84;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;RZAT11;Aplicação para propósito alvo do fundo;182718.93;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;RZTR11;Aplicação para propósito alvo do fundo;205398.44;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;TEPP11;Aplicação para propósito alvo do fundo;136553.02;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;TRBL11;Aplicação para propósito alvo do fundo;1020631.66;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;TRXF15;Aplicação para propósito alvo do fundo;221218.94;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;TVRI11;Aplicação para propósito alvo do fundo;3973661.61;Emissão de cotas
36.293.425/0001-83;2024-06-01;1;VISC11;Aplicação para propósito alvo do fundo;19282;Emissão de cotas
36.312.772/0001-06;2024-06-01;1;Operações Compromissadas;Ativo de Liquidez - Previsto no regulamento do Fundo;194631196.67;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;AFHI11;Aplicação para propósito alvo do fundo;11871.31;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;KCRE11;Aplicação para propósito alvo do fundo;153477.7;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;KNHF11;Aplicação para propósito alvo do fundo;722646.9;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;KNSC11;Aplicação para propósito alvo do fundo;76811.69;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;RBRY11;Aplicação para propósito alvo do fundo;641954.54;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;RZAK11;Aplicação para propósito alvo do fundo;156939.88;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;SNCI11;Aplicação para propósito alvo do fundo;53912.77;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;SPXS11;Aplicação para propósito alvo do fundo;126780.37;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;URPR11;Aplicação para propósito alvo do fundo;2070.92;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;VGHF11;Aplicação para propósito alvo do fundo;200765.7;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;VGIP11;Aplicação para propósito alvo do fundo;84581.89;Emissão de Cotas
36.312.772/0001-06;2024-06-01;1;VGIR11;Aplicação para propósito alvo do fundo;58800;Emissão de Cotas
36.501.128/0001-86;2024-06-01;1;IMÓVEL - CLARÃO DA LUAAGRONEGEGOCIOSLTDA;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;155627372.79;INTEGRALIZAÇÃO DE COTISTAS
36.501.128/0001-86;2024-06-01;1;IMÓVEL - TRX PATRIMONIALLTDA;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;5010000;INTEGRALIZAÇÃO DE COTISTAS
36.501.128/0001-86;2024-06-01;1;IMÓVEL - FAZ. MONTE CRISTO;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;19940703.11;INTEGRALIZAÇÃO DE COTISTAS
36.501.128/0001-86;2024-06-01;1;IMÓVEL - FAZ. MIRAI - MA;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;6947442.34;INTEGRALIZAÇÃO DE COTISTAS
36.501.128/0001-86;2024-06-01;1;IMÓVEL - FAZ. FLÓRIDA - TO;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;32000000;INTEGRALIZAÇÃO DE COTISTAS
36.501.128/0001-86;2024-06-01;1;IMÓVEL - FAZ. CHAPADÃO DA SERRA - MA;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;85000000;INTEGRALIZAÇÃO DE COTISTAS
36.501.128/0001-86;2024-06-01;1;IMÓVEL - FAZ. NASARÉ SUL - MA;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;92314091.53;INTEGRALIZAÇÃO DE COTISTAS
36.501.128/0001-86;2024-06-01;1;IMÓVEL - FAZ. ENGENHO/FLORESTA - TO;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;23000000;INTEGRALIZAÇÃO DE COTISTAS
36.501.128/0001-86;2024-06-01;1;IMÓVEL - FAZ. JORDÃOZINHO - PR;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;90000000;INTEGRALIZAÇÃO DE COTISTAS
36.501.128/0001-86;2024-06-01;1;IMÓVEL - FAZ. BOM JARDIM - GO;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICA DE INVESTIMENTOS;60000000;INTEGRALIZAÇÃO DE COTISTAS
36.501.159/0001-37;2024-06-01;1;IMÓVEL - CAUCAIA;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICAS DE INVESTIMENTOS;40000000;INTEGRALIZAÇÃO DE COTISTAS
36.501.159/0001-37;2024-06-01;1;SPE - HBC CAUCAIA EMPREENDIMENTOS IMOBILIÁRIOS S.A;AQUISIÇÃO DE ATIVOS IMOBILIÁRIOS CONFORME POLÍTICAS DE INVESTIMENTOS;91714186.46;INTEGRALIZAÇÃO DE COTISTAS E DÍVIDA
36.501.233/0001-15;2024-06-01;1;CRI - 20G0800227 - True Securitizadora S.A.;Valorização de capital conforme política de investimentos;21999999.43;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 20I0777292 - Isec Securitizadora S.A.;Valorização de capital conforme política de investimentos;46919978.32;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 21H0892530 - Vert Companhia Securitizadora;Valorização de capital conforme política de investimentos;669305.45;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 22H1116780 - Virgo Companhia de Securitização;Valorização de capital conforme política de investimentos;2843735.11;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 22J1370286 - Companhia Provincia de Securitização;Valorização de capital conforme política de investimentos;9016000;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 22L1607693 - Bari Securitizadora S.A.;Valorização de capital conforme política de investimentos;567203.51;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 23F2910406 - True Securitizadora S.A.;Valorização de capital conforme política de investimentos;10492659.27;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 23G2246560 - Travessia Securitizadora S.A.;Valorização de capital conforme política de investimentos;11954720.86;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 23H0153033 - Companhia Provincia de Securitização;Valorização de capital conforme política de investimentos;15000000;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 23H2512601 - Opea Securitizadora S.A.;Valorização de capital conforme política de investimentos;3000000;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 23I1966031 - Virgo Companhia de Securitização;Valorização de capital conforme política de investimentos;8389090.25;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 23L1605236 - True Securitizadora S.A.;Valorização de capital conforme política de investimentos;10454322.39;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 24C1526928 - True Securitizadora S.A.;Valorização de capital conforme política de investimentos;9500000;Recursos oriundos das vendas e rendimentos de ativos
36.501.233/0001-15;2024-06-01;1;CRI - 24E2191109 - Companhia Provincia de Securitização;Valorização de capital conforme política de investimentos;359000;Recursos oriundos das vendas e rendimentos de ativos
36.642.219/0001-31;2024-06-01;1;ICONE FII;Lucro na Venda;15000000.00;Capital
36.642.219/0001-31;2024-06-01;1;CRI 21F1201631;Lucro na Venda;22047322.55;Capital
36.642.219/0001-31;2024-06-01;1;CRI 21F1201632;Lucro na Venda;2552983.93;Capital
36.642.219/0001-31;2024-06-01;1;CRI 23A1610639;Lucro na Venda;11000571.39;Capital
36.642.219/0001-31;2024-06-01;1;CRI 23F0046476;Lucro na Venda;121827142.47;Capital
36.642.219/0001-31;2024-06-01;1;CRI 23H0096476;Lucro na Venda;32053523.12;Capital
36.642.219/0001-31;2024-06-01;1;CRI 23J1759477;Lucro na Venda;38297969.92;Capital
36.642.219/0001-31;2024-06-01;1;CRI 23K1456442;Lucro na Venda;40000000.00;Capital
36.642.219/0001-31;2024-06-01;1;CRI 23K1775589;Lucro na Venda;19750000.00;Capital
36.642.219/0001-31;2024-06-01;1;CRI 23K2673618;Lucro na Venda;38130467.78;Capital
36.642.219/0001-31;2024-06-01;1;CRI 24C2248873;Lucro na Venda;8459408.99;Capital
36.642.293/0001-58;2024-06-01;1;CRI 19F0923004;Lucro na Venda;5000970.19;Capital
36.642.293/0001-58;2024-06-01;1;CRI 21L0736590;Lucro na Venda;15000068.54;Capital
36.642.293/0001-58;2024-06-01;1;CRI 22H1630624;Lucro na Venda;6181457.28;Capital
36.642.293/0001-58;2024-06-01;1;CRI 22K1362572;Lucro na Venda;24943257.41;Capital
36.642.293/0001-58;2024-06-01;1;CRI 22L1125977;Lucro na Venda;6043910.52;Capital
36.642.293/0001-58;2024-06-01;1;CRI 23E1295288;Lucro na Venda;4999502.05;Capital
36.642.293/0001-58;2024-06-01;1;CRI 23I1270600;Lucro na Venda;10001718.98;Capital
36.642.293/0001-58;2024-06-01;1;CRI 23I1932138;Lucro na Venda;5301412.03;Capital
36.642.293/0001-58;2024-06-01;1;CRI 23J1753853;Lucro na Venda;27639854.79;Capital
36.642.293/0001-58;2024-06-01;1;CRI 23J2268206;Lucro na Venda;10873973.55;Capital
36.642.293/0001-58;2024-06-01;1;CRI 23L1279637;Lucro na Venda;5000000.00;Capital
36.642.293/0001-58;2024-06-01;1;CRI 24A1301841;Lucro na Venda;23512703.61;Capital
36.642.293/0001-58;2024-06-01;1;CRI 24A1781654;Lucro na Venda;5000073.83;Capital
36.642.293/0001-58;2024-06-01;1;CRI 24B1276213;Lucro na Venda;7500764.18;Capital
36.642.293/0001-58;2024-06-01;1;CRI 24B1276268;Lucro na Venda;13499890.30;Capital
36.642.293/0001-58;2024-06-01;1;CRI 24C1978007;Lucro na Venda;15000000.00;Capital
36.642.293/0001-58;2024-06-01;1;CRI 24D0480929;Lucro na Venda;10000313.71;Capital
36.642.293/0001-58;2024-06-01;1;CRI 24D2960594;Lucro na Venda;10454609.94;Capital
36.642.293/0001-58;2024-06-01;1;CRI 24E2267881;Lucro na Venda;5000000.00;Capital
36.642.356/0001-76;2024-06-01;1;PATRIA LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;247131.87;Capital
36.642.356/0001-76;2024-06-01;1;FUNDO DE INVESTIMENTO IMOBILIARIO RIZA TERRAX;Lucro na Venda;386405.40;Capital
36.642.356/0001-76;2024-06-01;1;FII OURINVEST CYRELA;Lucro na Venda;71458.21;Capital
36.771.692/0001-19;2024-06-01;1;CRI - 24E1885543 -;Rentabilizar carteira - Recebimento de Juros;10637898.95;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 20H0695880 - BARI SECURITIZADORA S.A. - N° da Emissão 1 - N° da série 85;Rentabilizar carteira - Recebimento de Juros;4400158.75;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 21F1076950 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 365;Rentabilizar carteira - Recebimento de Juros;170786.99;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 21F1076950 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 365;Rentabilizar carteira - Recebimento de Juros;183460.49;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 21F1076950 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 365;Rentabilizar carteira - Recebimento de Juros;171454.02;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 21F1076950 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 365;Rentabilizar carteira - Recebimento de Juros;2610102.1;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 21F1076950 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 365;Rentabilizar carteira - Recebimento de Juros;6665621.88;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 21F1076950 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 365;Rentabilizar carteira - Recebimento de Juros;171454.02;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 20J0764140 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 3 - N° da série 22;Rentabilizar carteira - Recebimento de Juros;14318155.9;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 19J0327167 - HABITASEC SECURITIZADORA S/A - N° da Emissão 1 - N° da série 161;Rentabilizar carteira - Recebimento de Juros;15362402.97;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 23J1928151 - HABITASEC SECURITIZADORA S/A - N° da Emissão 34 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;14522677.31;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 23F1689784 - HABITASEC SECURITIZADORA S/A - N° da Emissão 28 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;1554863.88;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 24A2191067 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 53 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;12507093.18;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 24A2692084 - OPEA SECURITIZADORA S/A - N° da Emissão 81 - N° da série 2;Rentabilizar carteira - Recebimento de Juros;4671658.37;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 23J1928151 - HABITASEC SECURITIZADORA S/A - N° da Emissão 34 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;192690.48;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 24C1476175 - OPEA SECURITIZADORA S/A - N° da Emissão 258 - N° da série 4;Rentabilizar carteira - Recebimento de Juros;13051214.83;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 24C1476175 - OPEA SECURITIZADORA S/A - N° da Emissão 258 - N° da série 4;Rentabilizar carteira - Recebimento de Juros;34275598.78;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 23F2408637 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 31 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;34376103.79;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22C0509668 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 451;Rentabilizar carteira - Recebimento de Juros;6017576.53;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 24D3464295 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 50 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;10560906.12;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 24E1235616 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 28 - N° da série 2;Rentabilizar carteira - Recebimento de Juros;1735246.26;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 24E1730283 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 64 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;1925879.87;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 24E1753141 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 64 - N° da série 2;Rentabilizar carteira - Recebimento de Juros;1315309.13;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 23K1512153 - HABITASEC SECURITIZADORA S/A - N° da Emissão 37 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;8833218.94;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;1605140.41;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22C0509668 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 451;Rentabilizar carteira - Recebimento de Juros;4896283.9;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 23J2162618 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 545;Rentabilizar carteira - Recebimento de Juros;6698613.95;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22C0509668 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 451;Rentabilizar carteira - Recebimento de Juros;6344811.61;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;185901.45;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22J0347078 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 18 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;344360.91;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;998418.36;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22J0347078 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 18 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;2373135.34;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;1451921.37;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22G1110109 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 13 - N° da série 2;Rentabilizar carteira - Recebimento de Juros;8464588.87;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;2295326.23;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1020478 - VIRGO COMPANHIA DE SECURITIZACAO - N° da Emissão 11 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;13584000.11;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;202859.65;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22J0347078 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 18 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;399711.66;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22G1110109 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 13 - N° da série 2;Rentabilizar carteira - Recebimento de Juros;10015759.85;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;353744.33;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22J0347078 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 18 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;1968186.46;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 23L1538152 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 9 - N° da série 2;Rentabilizar carteira - Recebimento de Juros;907543.24;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;1791672.02;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 23I1512147 - OPEA SECURITIZADORA S/A - N° da Emissão 191 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;23980192.29;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1105839 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 9 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;3263912.54;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;2299747.64;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 20L0522964 - OPEA SECURITIZADORA S/A - N° da Emissão 4 - N° da série 164;Rentabilizar carteira - Recebimento de Juros;10991219.74;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 20L0522230 - OPEA SECURITIZADORA S/A - N° da Emissão 4 - N° da série 163;Rentabilizar carteira - Recebimento de Juros;2124617.35;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 19K1145398 - OPEA SECURITIZADORA S/A - N° da Emissão 4 - N° da série 128;Rentabilizar carteira - Recebimento de Juros;8081687.13;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22C0509668 - OPEA SECURITIZADORA S/A - N° da Emissão 1 - N° da série 451;Rentabilizar carteira - Recebimento de Juros;11635596.51;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22J0347078 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 18 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;542246.89;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 23L1538152 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 9 - N° da série 2;Rentabilizar carteira - Recebimento de Juros;478693.81;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;320801.88;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1105839 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 9 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;1501635.15;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22J0347078 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 18 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;1110622.98;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1106105 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 8 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;1538258.26;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 23L1538152 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 9 - N° da série 2;Rentabilizar carteira - Recebimento de Juros;454478.26;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22G1110109 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 13 - N° da série 2;Rentabilizar carteira - Recebimento de Juros;7187565.22;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 24A2073830 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 54 - N° da série 2;Rentabilizar carteira - Recebimento de Juros;191616.11;Oferta
36.771.692/0001-19;2024-06-01;1;CRI - 22F1105839 - COMPANHIA PROVINCIA DE SECURITIZACAO - N° da Emissão 9 - N° da série 1;Rentabilizar carteira - Recebimento de Juros;1093828.99;Oferta
