CNPJ_Fundo;Data_Referencia;Versao;Numero_Cotistas_Faixa_Ate_5;Numero_Cotas_Detidas_Faixa_Ate_5;Percentual_Cotas_Detidas_Faixa_Ate_5;Percentual_Detido_PF_Faixa_Ate_5;Percentual_Detido_PJ_Faixa_Ate_5;Numero_Cotistas_Faixa_5a10;Numero_Cotas_Detidas_Faixa_5a10;Percentual_Cotas_Detidas_Faixa_5a10;Percentual_Detido_PF_Faixa_5a10;Percentual_Detido_PJ_Faixa_5a10;Numero_Cotistas_Faixa_10a15;Numero_Cotas_Detidas_Faixa_10a15;Percentual_Cotas_Detidas_Faixa_10a15;Percentual_Detido_PF_Faixa_10a15;Percentual_Detido_PJ_Faixa_10a15;Numero_Cotistas_Faixa_15a20;Numero_Cotas_Detidas_Faixa_15a20;Percentual_Cotas_Detidas_Faixa_15a20;Percentual_Detido_PF_Faixa_15a20;Percentual_Detido_PJ_Faixa_15a20;Numero_Cotistas_Faixa_20a30;Numero_Cotas_Detidas_Faixa_20a30;Percentual_Cotas_Detidas_Faixa_20a30;Percentual_Detido_PF_Faixa_20a30;Percentual_Detido_PJ_Faixa_20a30;Numero_Cotistas_Faixa_30a40;Numero_Cotas_Detidas_Faixa_30a40;Percentual_Cotas_Detidas_Faixa_30a40;Percentual_Detido_PF_Faixa_30a40;Percentual_Detido_PJ_Faixa_30a40;Numero_Cotistas_Faixa_40a50;Numero_Cotas_Detidas_Faixa_40a50;Percentual_Cotas_Detidas_Faixa_40a50;Percentual_Detido_PF_Faixa_40a50;Percentual_Detido_PJ_Faixa_40a50;Numero_Cotistas_Faixa_Acima_50;Numero_Cotas_Detidas_Faixa_Acima_50;Percentual_Cotas_Detidas_Faixa_Acima_50;Percentual_Detido_PF_Faixa_Acima_50;Percentual_Detido_PJ_Faixa_Acima_50
14.788.458/0001-61;2021-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;517537;1;0;1
14.788.492/0001-36;2021-06-01;1;54;2700;0.00070637580029762;0.00070637580029762;0;4;1044228;0.273191625627105;0.273191625627105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2775400;0.726101998572598;0;0.726101998572598
14.793.782/0001-78;2021-12-01;1;1720;323947;0.4365;0.9339;0.0661;2;109129;0.1471;0;1;1;77455;0.1044;0;1;;;;;;;;;;;1;231469;0.312;0;1;;;;;;;;;;
14.879.856/0001-93;2021-12-01;1;5857;1344194;0.5328;0.4861;0.0467;1;210628;0.0835;0;0.0835;1;320839;0.1272;0;0.1272;0;0;0;0;0;1;647307;0.2566;0;0.2566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.006.267/0001-63;2021-12-01;1;4584;1129997;0.583203187497742;0.515803816120192;0.0673993713775502;3;354040;0.182723720949437;0;0.182723720949437;0;0;0;0;0;0;0;0;0;0;1;453533;0.234073091552821;0;0.234073091552821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.006.286/0001-90;2021-12-01;1;14895;2676000;1;0.9556;0.0444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.098.422/0001-19;2021-12-01;1;44;85592;0.0617439090721533;0;0.0617439090721533;10;1300650;0.938256090927847;0;0.938256090927847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.254.249/0001-09;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;41069801.0387151;0.3866;0;0.3866;0;0;0;0;0;1;65155198.9612848;0.6134;0;0.6134
15.296.696/0001-12;2021-12-01;1;4116;1266959;0.70984935;0.6127638;0.09708554;;;;;;1;234956;0.13164069;;0.13164069;1;282913;0.15850995;;0.15850995;;;;;;;;;;;;;;;;;;;;
15.333.306/0001-37;2021-12-01;1;6815;2373483;0.622625591708409;0.143095784294823;0.479529807413587;2;629148;0.165041690112026;0.0929611456288013;0.0720805444832249;2;809424;0.212332718179565;0.212332718179565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.348.117/0001-38;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;1000;1;;1;;;;;;;;;;
15.394.563/0001-89;2021-12-01;1;892;67080;0.6241;0.916359557763179;0.083640442236821;2;18099;0.1684;0;1;0;0;0;0;0;0;0;0;0;0;1;22302;0.2075;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.447.108/0001-02;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1089450000;1;0;1
15.447.110/0001-73;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;436320821;1;0;1
15.461.076/0001-91;2021-12-01;1;5;198096;0.1077;;1;1;153809;0.0835;;1;2;390470;0.212;;1;2;599296;0.3254;;1;1;500000;0.2714;;1;;;;;;;;;;;;;;;
15.489.509/0001-17;2021-12-01;1;87;227440;0.0466;1;0;10;4648689;0.9534;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.538.445/0001-05;2021-12-01;1;20371;1790038;1;0.9956;0.0044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.570.431/0001-60;2021-12-01;1;3467;520085;0.743;0.3485;0.3545;2;91436;0.1306;0;0.1306;1;88479;0.1264;0;0.1264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.576.907/0001-70;2021-12-01;1;43234;10652635;0.9193;0.7789;0.2211;1;935564;0.0807;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.769.670/0001-44;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;305817;0.5929;0.3313;0.6687
15.798.220/0001-80;2021-05-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18790.75659586;1;;1
15.799.397/0001-09;2021-12-01;1;5917;914919;0.503894374388664;0.452667737330478;0.051226637058186;0;0;0;0;0;1;231698;0.127608366158212;0;0.127608366158212;0;0;0;0;0;0;0;0;0;0;1;669079;0.368497259453124;0;0.368497259453124;0;0;0;0;0;0;0;0;0;0
16.543.270/0001-89;2021-12-01;1;21;575979.94;0.537;0;0.537;2;158850.33;0.1481;0;0.1481;1;158850.33;0.1481;0;0.1481;1;178907.74;0.1668;0;0.1668;;;;;;;;;;;;;;;;;;;;
16.671.412/0001-93;2021-12-01;1;51477;6395050;1;0.7813;0.2187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.706.958/0001-32;2021-06-01;2;67977;39097087;1;0.87;0.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.802.320/0001-03;2021-12-01;1;30938;2414570;1;0.9907;0.0093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.802.360/0001-47;2021-06-01;1;7;1993.47810714;0.157721;0;0;2;1841.76745582;0.145718;0;0;1;1285.98474857;0.101745;0;0;1;2448.74891672;0.193741;0;0;;;;;;;;;;;1;5069.319944;0.401076;0;0;;;;;
16.841.067/0001-99;2021-12-01;1;56;2468;0.0938;0.0177;0.0761;2;4059;0.1544;0;0.1544;;;;0;0;;;;0;0;2;11764;0.4475;0;0.4475;1;8000;0.3043;0;0.3043;;;;0;0;;;;0;0
16.915.968/0001-88;2021-12-01;1;29679;4146900;1;0.9975;0.0025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.924.913/0001-34;2021-06-01;2;50;52983100;0.63;0.0238;0.9762;6;31116900;0.37;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.929.519/0001-99;2021-12-01;1;1418;4184694;0.5515;0.9767;0.0233;5;2536339;0.3343;0.8447;0.1553;1;866092;0.1142;1;0;;;;;;;;;;;;;;;;;;;;;;;;;
17.007.443/0001-07;2021-06-01;1;60;11615.46479;0.641277799922708;0.641277799922708;0;6;6497.53521;0.358722200077293;0.358722200077293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.007.528/0001-95;2021-06-01;1;47;7647;0.147058;0.108596;0.038462;6;24872;0.478308;0.478308;0;;;;;;1;8000;0.153846;0;0.153846;1;11481;0.220788461538419;0;0.2208;;;;;;;;;;;;;;;
17.025.970/0001-44;2021-12-01;1;2455;10082434;0.243;0.9999;0.0001;10;31412099;0.757;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.035.124/0001-05;2021-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000;1;1;0
17.098.794/0001-70;2021-12-01;2;2847;1145760;0.727115804437224;0.1526;0.5745;2;230000;0.145961313905671;0;0.146;1;200000;0.126922881657105;0;0.1269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.144.039/0001-85;2021-12-01;1;3627;533159;0.3768;0.3162;0.0606;2;159752;0.1129;0;0.1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;722089;0.5103;0;0.5103
17.156.502/0001-09;2021-12-01;1;14059;3728375;1;0.8406;0.1594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.161.979/0001-82;2021-12-01;1;49;792960;0.8006;0.8005;0.0001;2;197540;0.1994;0.1994;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.198.500/0001-82;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;88267;1;0;1
17.209.378/0001-00;2021-06-01;1;161;106178;0.85556629;0.82488;0.030675;2;17926;0.1444;0.1444;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.211.882/0001-37;2021-12-01;1;1;1000;0.05;;0.05;1;2000;0.1;;0.1;;;;;;;;;;;;;;;;1;7325;0.36625;;0.3663;1;9675;0.48375;;0.4838;;;;;
17.216.625/0001-98;2021-06-01;1;78;35592;0.6471;0.6071;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;1;19408;0.3529;;0.3529;;;;;
17.282.011/0001-04;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;383102;1;0;1
17.308.805/0001-08;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;164630;1;0;1
17.311.079/0001-74;2021-12-01;1;44;169642;0.1186;0.000501490481432897;0.1182;2;226875;0.1587;;0.1587;4;678266;0.4744;;0.4744;;;;;;1;354956.999990396;0.248266817736369;;0.248266817736369;;;;;;;;;;;;;;;
17.324.357/0001-28;2021-12-01;1;20640;4492326;1;0.9694;0.0306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.329.029/0001-14;2021-12-01;1;22134;3749215;1;0.8873;0.1126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.331.883/0001-15;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30.0248606;1;0;1
17.365.105/0001-47;2021-12-01;1;9168;5394964;0.536812338308458;0.34116776119403;0.195644577114428;2;1772317;0.176349950248756;0.0995025870646766;0.0768473631840796;1;1117814;0.111225273631841;0;0.111225273631841;1;1764905;0.175612437810945;0;0.175612437810945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.374.696/0001-19;2021-12-01;1;1127;1634897.829;0.668998211392094;0.25253427354939;0.416463937842704;;;;;;1;329889.4287;0.13499035465259;;0.13499035465259;1;479012.7423;0.196011433955315;;0.196011433955315;;;;;;;;;;;;;;;;;;;;
17.554.274/0001-25;2021-12-01;1;202638;17696234.0000073;1;0.6902;0.3098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.568.605/0001-86;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;263405927;1;0;1
17.590.518/0001-25;2021-12-01;1;16634;2313533;0.8118;0.8856;0.1144;3;536467;0.1882;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17.655.102/0001-48;2021-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;29.8188999;1;0;1
17.655.115/0001-17;2021-12-01;1;;;;;;;;;;;;;;;;1;27316.66;0.2;;0.2;;;;;;;;;;;;;;;;1;109266.66;0.8;;0.8
17.655.122/0001-19;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16.80259128;1;0;0
17.786.606/0001-05;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18848.02189804;1;1;
17.854.016/0001-64;2021-12-01;1;3151;4881180;0.51857769;0.47287421;0.04570348;2;1693580;0.17992633;0.09493414;0.08499218;1;1308970;0.13906527;;0.13906527;1;1528900;0.16243069;;0.16243069;;;;;;;;;;;;;;;;;;;;
17.870.926/0001-30;2021-12-01;1;337;95705;0.1156;0.684256055363322;0.315743944636678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;732208;0.8844;0;1
18.085.673/0001-57;2021-12-01;1;7784;1373308;0.945164533927789;0.92228883613917;0.0228756977886183;1;79675;0.0548354660722114;0;0.0548354660722114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.259.637/0001-62;2021-06-01;1;;;;;;1;10;0.053821;0.053821;;1;23;0.123789;;0.123789;;;;;;1;55;0.296017;;0.296017;;;;;;;;;;;1;97.8;0.526372;;0.526372
18.265.829/0001-81;2021-12-01;1;3;101.32;0.0982;0.0982;0;2;192.3;0.1866;0.1866;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;737.12;0.7152;0.7152;0
18.289.950/0001-43;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;62623089.9565258;1;0;1
18.307.582/0001-19;2021-12-01;1;64903;16967107;0.7381;0.8094;0.1906;2;3696126;0.1608;1;0;1;2323774;0.1011;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
18.308.516/0001-63;2021-12-01;1;1459;2943357;0.7736;0.7931;0.2069;1;194285;0.0511;0;1;;;;;;1;667000;0.1753;0;1;;;;;;;;;;;;;;;;;;;;
18.311.024/0001-27;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11270;1;0;1
18.312.285/0001-61;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37095271;0.160000000461117;0;0.160000000461117;2;118241176.001826;0.510000000129805;0;0.510000000129805;1;76508996.08;0.329999999409078;0;0.329999999409078;0;0;0;0;0;0;0;0;0;0
18.330.535/0001-96;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;474468.0348389;1;0;1
18.369.510/0001-04;2021-06-01;2;1;10185.3462287;0.012419;0;0;;;;;;;;;;;1;143507.6440948;0.174985;0;0;1;166419.771;0.202923;0;0;;;;;;;;;;;1;500000;0.609672;0;0
18.497.672/0001-10;2021-12-01;1;0;0;0;0;0;1;3109286.24711065;0.0641;0;0.0641;2;13563288.0440105;0.2434;0;0.2434;0;0;0;0;0;0;0;0;0;0;2;33616708.7935523;0.6926;0;0.6926;;;;;;;;;;
18.647.268/0001-85;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;1;6220;0.2516;;0.2516;;;;;;;;;;;1;18500;0.7484;;0.7484
18.730.914/0001-73;2021-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;55.0929255;1;0;0
18.874.954/0001-99;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.5849;1;0;1
18.874.965/0001-79;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;166750;1;;1
18.929.353/0001-36;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;43475.4868;1;0;1;;;;;
18.950.957/0001-64;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;188516;1;0;1
18.979.895/0001-13;2021-06-01;1;101296;25781435;1;0.762401394646962;0.237598605353038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.026.454/0001-60;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;102475.02575793;1;0;1
19.107.604/0001-60;2021-12-01;1;;;;;;3;60000;0.2069;0;0;2;80000;0.2759;0;0;1;50000;0.172414;0;0;;;;;;1;100000;0.344828;0;0;;;;;;;;;;
19.131.224/0001-60;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1068.13163403;1;0;1
19.213.231/0001-01;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;130250.4;100;100;
19.239.245/0001-02;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;436312;1;0;1
19.249.956/0001-50;2021-06-01;1;47;48;0.0033;0.5833;0.4167;5;7031.5;0.49;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;7270.5;0.5066551;0;1
19.249.989/0001-08;2021-06-01;1;335;131274;0.881;0.5391;0.4609;2;17737;0.119;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.267.845/0001-76;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;27890.38;1;0;1
19.419.994/0001-03;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1506194;1;0;1
19.442.626/0001-86;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;187470;1;;1
19.628.741/0001-40;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;303214000;1;0;1
19.722.048/0001-31;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1962500;1;;1
19.872.887/0001-36;2021-06-01;2;59;77982;0.15;0.6294;0.3706;4;173769;0.3342;0;1;1;58249;0.112;0;1;;;;;;;;;;;;;;;;1;210000;0.4038;0;1;;;;;
19.872.996/0001-53;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;122195902.32;1;0;1
19.878.616/0001-98;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;255625267;1;0;1
19.959.754/0001-00;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;9103.05606227;1;1;
20.019.120/0001-48;2021-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1132907;1;0;1
20.040.197/0001-08;2021-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;109740000;1;0;1
20.118.470/0001-61;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4901.02922;1;14.82;85.18
20.118.492/0001-21;2021-12-01;1;46;1205199.96;0.3012;0.3012;0;7;2794800.04;0.6987;0.6987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.118.507/0001-51;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;29242.84499361;1;0;1
20.132.453/0001-89;2021-06-01;1;54;565185.8;0.6984;0.6984;0;5;244083.91;0.3016;0.3016;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.216.935/0001-17;2021-12-01;1;14617;2928257;0.7874;0.9787;0.0213;3;790781;0.2126;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.265.467/0001-70;2021-12-01;1;39;98;0.000453;1;0;11;216606;0.999547;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.680.775/0001-62;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;939635;1;0;1
20.716.161/0001-93;2021-12-01;1;14;393000;0.3797;0;1;3;237000;0.229;0;1;2;225000;0.2174;0;1;1;180000;0.1739;0;1;;;;;;;;;;;;;;;;;;;;
20.717.355/0001-03;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;66857.6331681;1;0;1
20.748.515/0001-81;2021-12-01;1;55680;11679182;0.7903;0.6127;0.3873;1;770548;0.0521;0;1;0;0;0;0;0;1;2329051;0.1576;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.787.427/0001-99;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23161.199609;1;0;1
20.990.694/0001-69;2021-06-01;1;1;2973.51;0.0161;0;0;2;23566.68;0.1279;0;0;;;;;;;;;;;4;157685.63;0.8559;0;0;;;;;;;;;;;;;;;
21.044.600/0001-21;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;290062066.22;1;0;1
21.067.825/0001-01;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;176611475.23;1;0;1
21.085.472/0001-64;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;84400000;1;0;1
21.085.863/0001-89;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;191100000;1;0;1
21.085.888/0001-82;2021-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;106800000;1;0;1
21.126.204/0001-43;2021-12-01;1;60;63038;0.100774;0.999937;6.3E-05;9;562502;0.899226;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.156.164/0001-82;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;820.10581339;1;0;1
21.398.200/0001-14;2021-12-01;1;5;44024.4884167;0.0752;0.0021;0.0731;1;57930.990146;0.099;0;0.099;1;83333.3333333;0.1424;0;0.1424;0;0;0;0;0;1;127186.4468;0.2173;0;0.2173;1;272743.422029;0.4661;0;0.4661;;;;;;;;;;
21.408.063/0001-51;2021-12-01;1;91250;12179186.93;1;0.8825;0.1174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.500.481/0001-74;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;650000;1;0;1
21.500.500/0001-62;2021-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1752306;1;0;1
21.500.514/0001-86;2021-06-01;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1780984;1;0;1
21.826.249/0001-20;2021-12-01;1;151;61750.7996136;1;0.9506;0.0494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.862.783/0001-92;2021-12-01;1;;;;;;;;;;;;;;;;2;14297.05;0.3735;;0.3735;;;;;;;;;;;;;;;;1;23978.43;0.6265;;0.6265
21.917.235/0001-12;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;135156.8231;1;0;1
22.003.469/0001-17;2021-12-01;1;1;3084.99;0.0091;0.0091;0;3;83107.47;0.2463;0.2463;0;2;82756.33877;0.2453;0.1023;0.143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;168451.1992;0.4993;0;0.4993;0;0;0;0;0
22.081.808/0001-83;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1635.77031094;1;1;
22.103.617/0001-75;2021-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16993864.971405;0.19999884453048;0;0.199999;1;18690414.5287655;0.219965341365175;0;0.219965;0;0;0;0;0;0;0;0;0;0;1;49285536.2570156;0.580035814104345;0;0.580036
22.169.671/0001-13;2021-12-01;1;44;21128;0.336;0.9997;0.0003;8;41755;0.664;0.8877;0.1123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.169.716/0001-50;2021-12-01;1;39;317551;0.2852;0.111;0.1742;1;8203.11;0.0807;0;0.0807;2;25884.13;0.2546;0;0.2546;1;15530.88;0.1528;0.1528;0;1;23008.79;0.2263;0;0.2263;;;;;;;;;;;;;;;
22.211.522/0001-75;2021-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;180;1;0;1
22.219.335/0001-38;2021-12-01;1;45575;6257873;1;0.9575;0.0425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.340.978/0001-35;2021-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;78.318409;1;0;1;;;;;;;;;;
22.459.737/0001-00;2021-06-01;1;8;430249;0.290460322453901;0;0.290460322453901;1;140557;0.0948897767180236;0;0.0948897767180236;0;0;0;0;0;0;0;0;0;0;1;327273;0.22094141092822;0;0.22094141092822;1;583187;0.393708489899856;0;0.393708489899856;0;0;0;0;0;0;0;0;0;0
22.503.991/0001-68;2021-06-01;1;3;9000;0.0227;0.0227;;;;;;;2;94920;0.2393;;0.2393;;;;;;;;;;;;;;;;;;;;;1;292769.52877784;0.738;;0.738
22.646.161/0001-90;2021-12-01;1;2;16939.97287707;0.0501;0;0.0501;2;58892.40084907;0.1743;0;0.1743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;262059.25593386;0.7756;0;0.7756
22.862.226/0001-34;2021-12-01;1;0;0;0;0;0;1;179300;0.0981;0;0.0981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1648349;0.9019;0;0.9019
22.957.521/0001-74;2021-12-01;1;9;8404588;0.1508;0.0117;0.1391;1;3025000;0.0543;;0.0543;;;;;;;;;;;;;;;;;;;;;;;;;;1;44297912;0.7949;;0.7949
23.120.006/0001-06;2021-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2033928;1;0;1
23.120.027/0001-13;2021-12-01;1;886;817617;0.7584;0.945147679324895;0.0548523206751055;0;0;0;0;0;0;0;0;0;0;1;260425;0.2416;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
