CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
10.375.382/0001-91;2018-12-01;2;2019-03-28;FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2012-11-01;INVESTIDORES EM GERAL;BRFLRPCTF006;55691;N;N;Renda;Shoppings;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;10375382000191;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
10.410.463/0001-85;2018-12-01;1;2019-04-01;ITACOATIARA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2010-12-21;INVESTIDOR QUALIFICADO;0;1000000;N;N;Híbrido;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES SA;10410463000185;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br
10.427.246/0001-06;2018-12-01;1;2019-03-29;FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO;2012-11-01;INVESTIDOR QUALIFICADO;BRPMEPCTF001;5908683.1813;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;N;S;N;N;S;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;10427246000106;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
10.456.799/0001-89;2018-12-01;1;2019-03-29;FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS;2008-10-24;INVESTIDOR QUALIFICADO;0;31219;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;N;S;N;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;10.456.799/000;RUA DR. JOSÉ MONTAURY;139;7º andar;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
10.456.810/0001-00;2018-12-01;1;2019-03-29;MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO;2008-10-24;INVESTIDORES EM GERAL;BRDRITCF009;463277;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;N;S;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;10.456.810/000;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
10.522.648/0001-81;2018-12-01;1;2019-03-28;DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2009-04-01;INVESTIDOR QUALIFICADO;BRDOVLCTF006;59408;N;N;Desenvolvimento para Renda;Lajes Corporativas;Passiva;Determinado;2033-04-01;31/12;S;N;N;S;N;BNY MELLON SERVIÇOS FINANCEIROS DTVM S/A;10522648000181;AV. PRESIDENTE WILSON;231;11º ANDAR;CENTRO;RIO DE JANEIRO;RJ;20030905;32192554;;;www.bnymellon.com.br;bnymellon_cvm@bnymellon.com.br
10.841.506/0001-87;2018-12-01;1;2019-03-29;DAJ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2009-06-18;INVESTIDOR QUALIFICADO;;0;N;S;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;10841506000187;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;contabilidadedefundos@brltrust.com.br
10.869.155/0001-12;2018-12-01;1;2019-03-12;FII PARQUE DOM PEDRO SHOPPING CENTER;2012-10-31;INVESTIDORES EM GERAL;BRPQDPCTF004;238477;N;N;Renda;Shoppings;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;10869155000112;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
10.991.914/0001-15;2018-12-01;1;2019-03-29;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;2010-03-01;INVESTIDORES EM GERAL;BRCXCECTF004;68518;N;S;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;N;S;N;S;N;CAIXA ECONOMICA FEDERAL;10991914000115;Avenida Paulista;2300;11º Andar;Cerqueira Cesar;São Paulo;SP;01310300;(11) 3572-4210;;;www.caixa.gov.br;supot02@caixa.gov.br
11.026.627/0001-38;2018-04-01;1;2018-06-13;FII BTG PACTUAL FUNDO DE FUNDOS;2013-06-03;INVESTIDORES EM GERAL;BRBCFFCTF000;5949361;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11026627000138;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
11.026.627/0001-38;2018-12-01;1;2019-03-29;FII BTG PACTUAL FUNDO DE FUNDOS;2013-06-03;INVESTIDORES EM GERAL;BRBCFFCTF000;5949361.0002;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11026627000138;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
11.044.355/0001-07;2018-12-01;1;2019-03-27;STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2010-09-22;INVESTIDOR QUALIFICADO;BRSTRXCTF006;14806.07206304;S;N;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;OLIVEIRA TRUST DTVM S.A.;11044355000107;Av. das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
11.160.521/0001-22;2018-12-01;1;2019-01-07;CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INVEST IMOBILIÁRIO FII;2009-12-22;INVESTIDORES EM GERAL;BRHGCRCTF000;2596486;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;S;N;N;S;N;CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.;11160521000122;RUA LEOPOLDO COUTO MAGALHAES JR;700;11º andar;ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;www.cshg.com.br;list.imobiliario@cshg.com.br
11.179.118/0001-45;2018-12-01;1;2019-03-27;FII ANHANGUERA EDUCACIONCIONAL;2012-10-18;INVESTIDORES EM GERAL;BRFAEDCTF003;642168;N;N;Renda;Outros;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11179118000145;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
11.233.841/0001-65;2018-12-01;1;2019-03-29;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2009-12-23;INVESTIDOR QUALIFICADO;BRRLMICTF007;1310444.47640794;S;N;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;N;N;S;N;N;OLIVEIRA TRUST DTVM S.A.;11233841000165;Avenida das Américas;3434;Bloco 07, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
11.260.134/0001-68;2018-12-01;1;2019-03-06;CSHG JHSF PRIME OFFICES FUNDO DE INVEST IMOBILIÁRIO FII;2010-10-14;INVESTIDORES EM GERAL;BRHGJHCTF006;1650000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;S;N;N;S;N;CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.;11260134000168;RUA LEOPOLDO COUTO MAGALHAES JR;700;11º andar;ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;www.cshg.com.br;list.imobiliario@cshg.com.br
11.268.335/0001-01;2018-12-01;1;2019-03-29;JPP FII;2012-01-02;INVESTIDOR QUALIFICADO;BRJPPDCTF009;156.7160539;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;Dezembro;N;S;N;N;S;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br
11.274.415/0001-70;2018-12-01;1;2019-03-29;FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;2012-10-30;INVESTIDORES EM GERAL;BRMAXRCTF009;59245;N;N;Renda;Outros;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11274415000170;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
11.281.322/0001-72;2018-12-01;1;2019-03-29;FII PRESIDENTE VARGAS;2011-01-03;INVESTIDORES EM GERAL;BRPRSVCTF008;195000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vl Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br
11.326.746/0001-06;2018-12-01;1;2019-03-29;TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-09-19;INVESTIDOR QUALIFICADO;;17450;N;S;Renda;Outros;Ativa;Indeterminado;;30/12;N;N;S;N;N;BRL TRUST DTVM S.A.;11326746000106;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTABILIDADEDEFUNDOS@BRLTRUST.COM.BR
11.602.654/0001-01;2018-12-01;1;2019-03-27;FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA;2012-10-29;INVESTIDORES EM GERAL;BRFCFLCTF009;167000;N;N;Renda;Outros;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;11602654000101;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
11.701.400/0001-40;2018-12-01;1;2019-03-29;TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-09-28;INVESTIDOR QUALIFICADO;BRCMPRCTF001;13300000;S;S;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;N;S;N;N;S;OLIVEIRA TRUST DTVM S.A.;11701400000140;Avenida das Americas;3434;Bl. 07, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21)3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
11.728.688/0001-47;2018-12-01;1;2019-03-11;CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-05-06;INVESTIDORES EM GERAL;BRHGLGCTF004;7881340;N;N;Renda;Logística;Ativa;Indeterminado;;31/12;S;N;N;S;N;CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.;11728688000147;RUA LEOPOLDO COUTO MAGALHAES JR;700;11º andar;ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;www.cshg.com.br;list.imobiliario@cshg.com.br
11.769.604/0001-13;2018-12-01;1;2019-04-01;GENERAL SHOPPING E OUTLETS BRASIL FII;2018-11-13;INVESTIDOR QUALIFICADO;0;5137000;N;N;Renda;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES SA;11769604000113;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br
11.839.593/0001-09;2018-12-01;1;2019-03-28;TRX REALTY LOGÍSTICA RENDA I FII;2010-08-06;INVESTIDORES EM GERAL;BRTRXLCTF001;1867464;S;N;Renda;Logística;Passiva;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;11839593000109;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
11.945.604/0001-27;2018-06-01;1;2018-09-27;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII;2010-09-27;INVESTIDOR QUALIFICADO;BRRBDSCTF006;126522.998804;N;N;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2018-12-31;06/2018;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;11945604000127;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
12.005.956/0001-65;2018-06-01;1;2018-09-27;KINEA RENDA IMOBILIARIA FII;2010-08-11;INVESTIDORES EM GERAL;BRKNRICTF007;15524207;N;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;12005956000165;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br
12.005.956/0001-65;2018-10-01;1;2018-11-08;KINEA RENDA IMOBILIARIA FII;2010-08-11;INVESTIDORES EM GERAL;BRKNRICTF007;15524207;N;N;Renda;Híbrido;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;12005956000165;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br
12.323.955/0001-69;2018-12-01;1;2019-03-29;SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2011-01-26;INVESTIDOR QUALIFICADO;BRFSBICTF000;1066885.8652;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;12323955000169;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
12.358.507/0001-09;2018-12-01;1;2019-04-01;ÊXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-12-06;INVESTIDOR PROFISSIONAL;;400235;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;Dezembro;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;12358507000109;PR DE BOTAFOGO;228;Sala 907;Botafogo;Rio de Janeiro;RJ;22.250-040;21 2814 0700;;;www.brasilplural.com;client-services@brasilplural.com
12.401.858/0001-47;2018-06-01;1;2018-09-28;ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2015-06-01;INVESTIDORES EM GERAL;BRATRNCTF005;10;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Junho;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;12401858000147;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
12.516.185/0001-70;2018-12-01;1;2019-03-29;FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE;2013-08-14;INVESTIDOR QUALIFICADO;;1060836;N;N;Renda;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;12516185000170;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR
12.659.641/0001-31;2018-12-01;1;2019-03-27;RIO BRAVO CREDITO IMOBILIARIO I FII;2011-06-22;INVESTIDOR QUALIFICADO;BRRBCBCTF004;53100;N;N;Renda;Outros;Ativa;Determinado;2019-08-04;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;12659641000131;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br
12.681.340/0001-04;2018-12-01;1;2019-03-25;BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-06-13;INVESTIDORES EM GERAL;BRBBRCCTF004;1590000;N;N;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;S;N;N;S;N;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;12681340000104;Av. das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br
12.804.013/0001-00;2018-12-01;1;2019-03-29;FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401;2010-10-25;INVESTIDOR QUALIFICADO;BRFISCCTF008;127800;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;CORRETORA GERAL DE VALORES E CÂMBIO LTDA;12.804.013/000;RUA DR. JOSÉ MONTAURY;139;5º AO 8º ANDAR;CENTRO HISTÓRICO;PORTO ALEGRE;RS;90.010-090;(51) 3213-2727;;;www.geralinvestimentos.com.br;edegasperin@geralinvestimentos.com.br
12.809.972/0001-00;2018-12-01;1;2019-03-29;HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB;2011-03-23;INVESTIDOR QUALIFICADO;BRATSACTF000;1715200;N;N;Desenvolvimento para Renda;Shoppings;Passiva;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;12809972000100;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
12.811.222/0001-73;2018-12-01;1;2019-03-29;OAR FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-12-30;INVESTIDOR QUALIFICADO;;125512.22217226;N;N;Desenvolvimento para Venda;Outros;Ativa;Determinado;2027-12-23;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;12811222000173;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;;;WWW.BRLTRUST.COM.BR;CONTABILIDADEDEFUNDOS@BRLTRUST.COM.BR
12.887.506/0001-43;2018-12-01;1;2019-03-26;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA TRX LOGISTICA RENDA;2011-12-07;INVESTIDORES EM GERAL;BRCXTLCTF003;53597;N;N;Renda;Logística;Passiva;Indeterminado;;31/12;S;N;N;S;N;CAIXA ECONOMICA FEDERAL;12887506000143;Avenida Paulista;2300;11º Andar;Cerqueira Cesar;São Paulo;SP;01310300;(11) 3572-4210;;;www.caixa.gov.br;supot02@caixa.gov.br
12.927.767/0001-40;2018-12-01;1;2019-03-25;FUNDO DE INVESTIMENTO IMOBILIÁRIO DA REGIÃO DO PORTO;2011-03-30;INVESTIDOR QUALIFICADO;BRRPORCTF005;290922157.28;S;N;Híbrido;Híbrido;Ativa;Determinado;2026-03-30;31/12;N;N;S;N;N;CAIXA ECONOMICA FEDERAL;12927767000140;Avenida Paulista;2300;11º Andar;Cerqueira Cesar;São Paulo;SP;01310300;(11) 3572-4210;;;www.caixa.gov.br;supot02@caixa.gov.br
12.948.291/0001-23;2018-12-01;1;2019-03-29;FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE;2011-01-07;INVESTIDORES EM GERAL;BRONEFCTF003;911000;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;12.948.291/000;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
12.969.125/0001-03;2018-12-01;1;2019-03-29;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA INCORPORACAO;2012-05-31;INVESTIDOR PROFISSIONAL;BRINCPCTF008;467;S;N;Desenvolvimento para Renda;Residencial;Ativa;Determinado;2023-12-31;31/12;N;S;N;N;S;CAIXA ECONOMICA FEDERAL;12969125000103;Avenida Paulista;2300;11º Andar;Cerqueira Cesar;São Paulo;SP;01310300;(11) 3572-4210;;;www.caixa.gov.br;supot02@caixa.gov.br
12.978.943/0001-72;2018-12-01;1;2019-04-01;RB CAPITAL ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-04-07;INVESTIDOR QUALIFICADO E PROFISSIONAL;;610100;N;N;Renda;Outros;Passiva;Indeterminado;;31/12;N;N;S;N;N;FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;12978943000172;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;informacoesfundos@finaxis.com.br
12.989.974/0001-29;2018-12-01;1;2019-03-25;CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA;2011-05-27;INVESTIDOR QUALIFICADO;BRPMRVCTF001;4735662339.00747;S;N;Híbrido;Híbrido;Ativa;Determinado;2036-05-27;31/12;N;S;N;N;S;CAIXA ECONOMICA FEDERAL;12989974000129;Avenida Paulista;2300;11º Andar;Cerqueira Cesar;São Paulo;SP;01310300;(11) 3572-4210;;;www.caixa.gov.br;supot02@caixa.gov.br
13.000.836/0001-38;2018-06-01;1;2018-09-27;OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-03-01;INVESTIDOR QUALIFICADO;0;23.93926644;N;N;Renda;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;13000836000138;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2667;0800 179 444;(11) 2172-2600;www.planner.com.br;investfundos@planner.com.br
13.012.312/0001-67;2018-12-01;1;2019-04-02;SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-03-17;INVESTIDORES EM GERAL;;100;N;N;;;;Indeterminado;;31/12;N;N;S;N;N;INTRADER DTVM LTDA;13012312000167;Rua Ramos Batista;152;1º andar;Vila Olímpia;São Paulo;SP;04552-020;(11) 3198-5151;;;www.intraderdtvm.com.br;adm@intrader.com.br
13.020.465/0001-56;2018-12-01;1;2019-03-26;FII CAIXA DESENVOLVIMENTO IMOBILIARIO;2010-12-29;INVESTIDOR QUALIFICADO;BRCXDSCTF002;297.7;S;N;Híbrido;Híbrido;Ativa;Determinado;2017-03-28;31/12;N;S;N;N;S;CAIXA ECONOMICA FEDERAL;13020465000156;Avenida Paulista;2300;11º Andar;Cerqueira Cesar;São Paulo;SP;01310300;(11) 3572-4210;;;www.caixa.gov.br;supot02@caixa.gov.br
13.022.993/0001-44;2018-12-01;1;2019-03-29;FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII;2012-10-24;INVESTIDORES EM GERAL;BRFVBICTF004;2150000;N;N;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;13022993000144;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com
13.022.994/0001-99;2018-12-01;1;2019-03-29;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO;2010-11-18;INVESTIDORES EM GERAL;BRELDOCTF002;787256;N;S;Renda;Shoppings;Passiva;Indeterminado;;31/12;N;S;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;13.022.994/000;AV. CHEDID JAFET;222;BLOCO B - 3ª ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
13.125.823/0001-95;2018-12-01;1;2019-03-29;PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-11-25;INVESTIDOR QUALIFICADO;;183.35412;N;S;Renda;Outros;Ativa;Indeterminado;;30/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13125823000195;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;contabilidadedefundos@brltrust.com.br
13.320.290/0001-00;2018-12-01;1;2019-04-05;TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-11-30;INVESTIDOR QUALIFICADO;;85715.53354196;S;S;Híbrido;Híbrido;Ativa;Indeterminado;;30/12;N;S;N;N;S;BRL TRUST DTVM S.A.;13320290000100;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;contabilidadedefundos@brltrust.com.br
