CNPJ_Fundo;Data_Referencia;Versao;Ativo_Negociado;Natureza_Transacao;Data_Transacao;Valor_Envolvido;Data_Assembleia;Contraparte
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-09-21;134203.78;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-09-20;263527.65;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-09-19;160311.79;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-09-14;69368.75;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-09-12;292915.27;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-09-09;534483.73;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-09-08;339439.45;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-09-06;435798.98;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-09-02;629276.19;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-09-01;310870.58;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-31;86976.59;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-30;24912.76;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-29;248568.86;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-26;426485.84;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-25;344901.38;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-24;285870.52;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-23;413905.18;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-22;225749.18;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-19;101932.01;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-18;683644.89;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-17;173686.65;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-16;249541.86;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-15;458713.97;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-12;417537.42;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-11;194702.67;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-10;105420.22;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-05;505226.46;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-04;326880.12;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-03;447575.71;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-02;308500.62;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-08-01;219136.78;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-06-07;250082.9;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;ALIENAÇÃO;2016-06-06;120318;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-23;68835.01;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-22;124916.82;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-19;24960.02;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-16;14571.95;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-15;37651.06;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-14;8320;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-12;79100.99;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-09;12485.2;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-08;16645;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-06;14560.01;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-09-05;49754.4;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-25;46067.52;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-24;21890.1;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-23;51453.48;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-19;44966;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-17;47082.11;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-16;43397.24;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-15;136200.04;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-12;149308.24;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-11;120533.2;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-10;18030;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-09;215640.18;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-08;46920.31;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-05;122459.04;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-04;335218.26;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-08-03;106598.53;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-07-22;17990.36;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-05-10;31032.09;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-05-04;12214.93;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-05-03;31452;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-05-02;67664.12;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-28;48000.24;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-27;39624.75;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-26;94501.6;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-25;18851;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-19;14390.91;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-15;35995;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-13;212129.12;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-12;101925;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-11;10675;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-08;27450;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-07;87005.03;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-04-06;10500;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-30;39992.24;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-28;76622;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-24;29800;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-23;52150;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-22;77254;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-21;66914.8;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-18;115031.19;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-17;4260;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-16;47190;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-15;38330.47;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-14;90648.01;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-11;203851.2;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-10;294176.86;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-07;40600.31;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-04;511003.65;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-03-02;99360;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-02-29;123157;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-02-26;9780.8;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-02-25;203670;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-02-23;15400;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-02-22;46436.03;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-02-19;79234.6;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-02-18;42730.01;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Parque Dom Pedro Shopping Center;ALIENAÇÃO;2016-01-05;9940;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-11-10;206541.72;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-11-10;8425.36;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-11-09;280253.18;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-11-08;134176.13;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-11-07;142086.45;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-11-04;60986.4;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-11-03;72240.32;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-11-01;39840;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-31;180785.65;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-28;205943.6;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-27;58089.52;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-26;203329.22;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-25;163312.65;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-24;179144.27;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-21;37920.07;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-20;79920.7;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-19;7680.38;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-18;26160.11;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-17;109465.52;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-14;89875.17;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-13;78006.51;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-11;30760.14;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-10;95274.17;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-07;11025;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-06;39360;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-10-04;20631.92;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-09-30;4800;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-09-27;17764.4;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-09-26;2173.95;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-09-23;324156.19;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-09-22;128723.83;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2016-12-01;1;Cotas do FII Hospital da Criança;ALIENAÇÃO;2016-09-21;30356.23;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
