CNPJ_Fundo;Data_Referencia;Versao;Nome_Diretor_Representante;Funcao;Nome_Empresa;Periodo;Cargo_Funcao;Atividade_Principal
11.260.134/0001-68;2017-12-01;1;Bruno Laskowsky;Diretor Responsável pelo FII;Boston Consulting Group;Julho/2016 a Dezembro/2016;Senior Advisor;Consultoria
11.260.134/0001-68;2017-12-01;1;Bruno Laskowsky;Diretor Responsável pelo FII;Viver/Inpar Incorporadora e Construtora S.A;Outubro/2012 a Junho/2016;CEO;Incorporadora e Construtora
11.260.134/0001-68;2017-12-01;1;Bruno Laskowsky;Diretor Responsável pelo FII;Credit Suisse Hedging-Griffo Corretora de Valores S.A.;Janeiro/2017 até a presente data;Managing Director - Real Estate;Instituição Financeira
11.268.335/0001-01;2017-12-01;1;André Bernardino da Cruz Filho;Diretor Responsável pelo FII;Banco Bradesco S.A.;Atual;Diretor responsável pela administração dos Fundos;Instituição Financeira
11.274.415/0001-70;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
11.274.415/0001-70;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
11.281.322/0001-72;2017-12-01;1;André Bernardino da Cruz Filho;Diretor Responsável pelo FII;Banco Bradesco S.A.;Atual;Diretor responsável pela administração dos Fundos;Instituição Financeira
11.602.654/0001-01;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
11.602.654/0001-01;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
11.664.201/0001-00;2017-12-01;1;PAULO VELLANI DE LIMA;Diretor Responsável pelo FII;FAR FATOR ADMINISTRAÇÃO DE RECURSOS LTDA;01/2008 - 12/2015;Gerente Processo de Operações;Administração Fiduciária
11.664.201/0001-00;2017-12-01;1;PAULO VELLANI DE LIMA;Diretor Responsável pelo FII;BANCO FATOR S.A;12/2015 - Atual;Diretor de Recursos de Terceiros;Administração Fiduciária
11.664.201/0001-00;2017-12-01;1;PAULO VELLANI DE LIMA;Diretor Responsável pelo FII;FAOR S.A CORRETORA DE VALORES;12/2015 - Atual;Diretor de Recursos de Terceiros;Administração Fiduciária
11.701.400/0001-40;2017-12-01;1;JOSE ALEXANDRE COSTA DE FREITAS;Diretor Responsável pelo FII;Oliveira Trust;Março de 1992 - Data atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
11.728.688/0001-47;2017-12-01;1;Bruno Laskowsky;Diretor Responsável pelo FII;Credit Suisse Hedging-Griffo Corretora de Valores S.A.;Janeiro/2017 até a presente data;Managing Director - Real Estate;Instituição Financeira
11.728.688/0001-47;2017-12-01;1;Bruno Laskowsky;Diretor Responsável pelo FII;Boston Consulting Group;Julho/2016 a Dezembro/2016;Senior Advisor;Consultoria
11.728.688/0001-47;2017-12-01;1;Bruno Laskowsky;Diretor Responsável pelo FII;Viver/Inpar Incorporadora e Construtora S.A;Outubro/2012 a Junho/2016;CEO;Incorporadora e Construtora
11.839.593/0001-09;2017-12-01;3;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
11.839.593/0001-09;2017-12-01;3;Gilberto da Silva Coelho;Representante de cotistas;Texsa Brasileira Ltda.;Últimos cinco anos;Sócio administrador;Administração geral,fechamento de balanço e relatórios
11.839.593/0001-09;2017-12-01;3;Gilberto da Silva Coelho;Representante de cotistas;Coelho e Associados Sociedade de Advogados;Últimos cinco anos;Sócio administrador;Consultoria Fiscal para clientes e Administração Geral
11.839.593/0001-09;2017-12-01;3;Gilberto da Silva Coelho;Representante de cotistas;GSC Consultores Associados Ltda.;Últimos cinco anos;Sócio administrador;Consultoria Fiscal para clientes e Administração Geral
11.945.604/0001-27;2017-06-01;1;José Alexandre Costa de Freeitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
12.005.956/0001-65;2017-02-01;1;FERNANDO MATTAR BEYRUTI;Diretor Responsável pelo FII;ITAÚ UNIBANCO S.A;DESDE 2004;SUPERINTENDENTE;CUSTÓDIA LOCAL,CONTROLADORIA, ADMINISTRAÇÃO FIDUCIÁRIA, ESCRITURAÇÃO DE ATIVOS,  AGENTES DE GARANTIAS
12.005.956/0001-65;2017-06-01;1;FERNANDO MATTAR BEYRUTI;Diretor Responsável pelo FII;ITAÚ UNIBANCO S.A;DESDE 2004;SUPERINTENDENTE;CUSTÓDIA LOCAL,CONTROLADORIA, ADMINISTRAÇÃO FIDUCIÁRIA, ESCRITURAÇÃO DE ATIVOS,  AGENTES DE GARANTIAS
12.323.955/0001-69;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
12.323.955/0001-69;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
12.323.987/0001-64;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
12.323.987/0001-64;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
12.358.507/0001-09;2017-12-01;2;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
12.358.507/0001-09;2017-12-01;2;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
12.358.507/0001-09;2017-12-01;2;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
12.358.507/0001-09;2017-12-01;2;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
12.401.858/0001-47;2017-06-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
12.401.858/0001-47;2017-06-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
12.659.641/0001-31;2017-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;Últimos 6 anos;Chief Investment Officer;Investimentos Imobiliários
12.681.340/0001-04;2017-12-01;1;ROBERT JOHN VAN DIJK;Diretor Responsável pelo FII;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;29/04/2011 até o presente momento;Diretor Geral;Administração de fundos de investimento
12.804.013/0001-00;2017-12-01;1;EDE ANTONIO GASPERIN;Diretor Responsável pelo FII;Corretora Geral de Valores e Câmbio Ltda.;Desde 01/06/1982;Diretor;Corretora de Valores e Câmbio
12.809.972/0001-00;2017-12-01;1;Bruno Laskowsky;Diretor Responsável pelo FII;Viver/Inpar Incorporadora e Construtora S.A;Outubro/2012 a Junho/2016;CEO;Incorporadora e Construtora
12.809.972/0001-00;2017-12-01;1;Bruno Laskowsky;Diretor Responsável pelo FII;Credit Suisse Hedging-Griffo Corretora de Valores S.A.;Janeiro/2017 até a presente data;Managing Director - Real Estate;Instituição Financeira
12.809.972/0001-00;2017-12-01;1;Bruno Laskowsky;Diretor Responsável pelo FII;Boston Consulting Group;Julho/2016 a Dezembro/2016;Senior Advisor;Consultoria
12.887.506/0001-43;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;22/05/2013 a 25/07/2016;Diretor Executivo;Diretoria Executiva de Ativos de Terceiros
12.887.506/0001-43;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;10/06/2011 a 21/05/2013;Superintendente Nacional;Superintendência Nacional de Fundos de Investimento Especiais
12.887.506/0001-43;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;26/07/2016 até o momento;Vice-Presidente Interino;Vice-Presidência de Administração e Gestão de Ativos de Terceiros
12.927.767/0001-40;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;22/05/2013 a 25/07/2016;Diretor Executivo;Diretoria Executiva de Ativos de Terceiros
12.927.767/0001-40;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;10/06/2011 a 21/05/2013;Superintendente Nacional;Superintendência Nacional de Fundos de Investimento Especiais
12.927.767/0001-40;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;26/07/2016 até o momento;Vice-Presidente Interino;Vice-Presidência de Administração e Gestão de Ativos de Terceiros
12.948.291/0001-23;2017-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;Últimos 5 anos;Chief Investment Officer;Investimentos Imobiliários
12.969.125/0001-03;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;10/06/2011 a 21/05/2013;Superintendente Nacional;Superintendência Nacional de Fundos de Investimento Especiais
12.969.125/0001-03;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;22/05/2013 a 25/07/2016;Diretor Executivo;Diretoria Executiva de Ativos de Terceiros
12.969.125/0001-03;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;26/07/2016 até o momento;Vice-Presidente Interino;Vice-Presidência de Administração e Gestão de Ativos de Terceiros
12.989.974/0001-29;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;26/07/2016 até o momento;Vice-Presidente Interino;Vice-Presidência de Administração e Gestão de Ativos de Terceiros
12.989.974/0001-29;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;22/05/2013 a 25/07/2016;Diretor Executivo;Diretoria Executiva de Ativos de Terceiros
12.989.974/0001-29;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;10/06/2011 a 21/05/2013;Superintendente Nacional;Superintendência Nacional de Fundos de Investimento Especiais
13.020.465/0001-56;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;22/05/2013 a 25/07/2016;Diretor Executivo;Diretoria Executiva de Ativos de Terceiros
13.020.465/0001-56;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;10/06/2011 a 21/05/2013;Superintendente Nacional;Superintendência Nacional de Fundos de Investimento Especiais
13.020.465/0001-56;2017-12-01;1;FLAVIO EDUARDO ARAKAKI;Diretor Responsável pelo FII;Caixa Econômica Federal;26/07/2016 até o momento;Vice-Presidente Interino;Vice-Presidência de Administração e Gestão de Ativos de Terceiros
13.022.993/0001-44;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
13.022.993/0001-44;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
13.022.994/0001-99;2017-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;Últimos 5 anos;Chief Investment Officer;Investimentos Imobiliários
13.371.132/0001-71;2017-12-01;1;Luiz Antônio Navarro Lima;Diretor Responsável pelo FII;Banco Safra S/A;Setembro/2010 a  atual no Grupo Safra;Diretor e Superintendente Executivo das áreas de;Administração e Custódia de Fundos de Investimen-
13.371.132/0001-71;2017-12-01;1;Luiz Antônio Navarro Lima;Diretor Responsável pelo FII;Itaú Unibanco S.A.;Julho/1985 a Agosto/2010;Superintendente de Operações (Middle e Back),;Atuação nos Serviços de Middle, Back Office de
13.464.208/0001-03;2017-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
13.500.306/0001-59;2017-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;Últimos 5 anos;Chief Investment Officer;Investimentos Imobiliários
13.551.286/0001-45;2017-12-01;2;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
13.551.286/0001-45;2017-12-01;2;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
13.584.584/0001-31;2017-12-01;3;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
13.584.584/0001-31;2017-12-01;3;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
13.584.584/0001-31;2017-12-01;3;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
13.584.584/0001-31;2017-12-01;3;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
13.652.006/0001-95;2017-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidopra de Títulos e Valores Mobiliários
13.726.079/0001-84;2017-12-01;1;Daniel Doll Lemos;Diretor Responsável pelo FII;SOCOPA - Sociedade Corretora Paulista S.A.;Desde Maio/2000;(i) Diretor de Administração de Fundos(ii) Diretor de Distribuição e Suitability;Atuação no mercado financeiro e de capitais e no mercado cambial intermediando a negociação de títulos e valores mobiliários entre investidores e tomadores de recursos, e oferecendo serviços como plataformas de investimento pela internet (home broker), clubes de investimentos, financiamento para compra de ações (conta margem) e administração e custódia de títulos e valores mobiliários dos clientes.
13.842.683/0001-76;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
13.842.683/0001-76;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
13.842.683/0001-76;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
13.842.683/0001-76;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
13.873.457/0001-52;2017-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;ÚLTIMOS 5 ANOS;Chief Investment Officer;Investimentos Imobiliários
13.966.653/0001-71;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
13.966.653/0001-71;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
14.056.001/0001-62;2017-06-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
14.080.689/0001-16;2017-06-01;2;JOSE ALEXANDRE COSTA DE FREITAS;Diretor Responsável pelo FII;Oliveira Trust;Março de 1992 - Data atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
14.088.246/0001-71;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
14.088.246/0001-71;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
14.088.246/0001-71;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
14.088.246/0001-71;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
14.217.108/0001-45;2017-12-01;2;Fernando Ferreira da Silva Telles;Diretor Responsável pelo FII;Coinvalores C.C.V.M. Ltda.;24/06/1996;Diretor;Sociedade Corretora
14.365.190/0001-55;2017-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
14.376.247/0001-11;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
14.376.247/0001-11;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
14.376.247/0001-11;2017-12-01;1;Vitor Morais Morosine;Representante de cotistas;M. Square Investimentos;07/2013 até 07/2015;Analista;Investimentos
14.376.247/0001-11;2017-12-01;1;Vitor Morais Morosine;Representante de cotistas;Axa Wealth Management;01-2013  até 06/2013;Analista;Seguradora
14.376.247/0001-11;2017-12-01;1;Vitor Morais Morosine;Representante de cotistas;Provence Capital;12/2015 até hoje;Analista;Investimentos
14.410.722/0001-29;2017-06-01;1;Robert John Van Dijk;Diretor Responsável pelo FII;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;29/04/2016 até o presente momento;Diretor Geral;Administração de fundos de investimento
14.422.044/0001-14;2017-12-01;1;Robert John Van Dijk;Diretor Responsável pelo FII;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;29/04/2011 até o presente momento;Diretor Geral;Administração de fundos de investimento
14.423.780/0001-97;2017-06-01;1;FERNANDO MATTAR BEYRUTI;Diretor Responsável pelo FII;ITAÚ UNIBANCO S.A;DESDE 2004;SUPERINTENDENTE;CUSTÓDIA LOCAL,CONTROLADORIA, ADMINISTRAÇÃO FIDUCIÁRIA, ESCRITURAÇÃO DE ATIVOS,  AGENTES DE GARANTIAS
14.609.653/0001-87;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
14.609.653/0001-87;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
14.609.653/0001-87;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
14.609.653/0001-87;2017-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
14.665.312/0001-29;2017-12-01;1;JOSE ALEXANDRE COSTA DE FREITAS;Diretor Responsável pelo FII;Oliveira Trust;Março de 1992 - Data atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
14.721.889/0001-00;2017-12-01;1;Robert John Van Dijk;Diretor Responsável pelo FII;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;29/04/2011 até o presente momento;Diretor Geral;Administração de fundos de investimento
14.733.211/0001-48;2017-12-01;1;JOÃO DA ROCHA LIMA JUNIOR;Diretor Responsável pelo FII;BR-CAPITAL D.T.V.M. S.A.;1991 até a presente data;Diretor Executivo;Distribuidora de Títulos e Valores Mobiliários
14.733.211/0001-48;2017-12-01;1;JOÃO DA ROCHA LIMA JUNIOR;Diretor Responsável pelo FII;UNITAS CONSULTORIA E EMPREENDIMENTOS LTDA.;1991 até a presente data;Diretor Executivo;Consultoria Imobiliária, Estruturação e Desenvolvimento de Empreendimentos Imobiliária.
14.786.587/0001-10;2017-06-01;1;Robert John Van Dijk;Diretor Responsável pelo FII;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;29/04/2011 até o presente momento;Diretor Geral;Administração de fundos de investimento
14.788.458/0001-61;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
14.788.458/0001-61;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
14.788.492/0001-36;2017-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
