CNPJ_Fundo;Data_Referencia;Versao;Nome_Diretor_Representante;Funcao;Nome_Empresa;Periodo;Cargo_Funcao;Atividade_Principal
14.069.202/0001-02;2020-12-01;1;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;GALT CAPITAL;1° SEM 2018;GESTOR DE PORTFOLIO;GESTÃO
14.074.706/0001-02;2020-12-01;1;ALEXANDRE FOGLIANO DA CUINHA;Diretor Responsável pelo FII;GALT CAPITAL;1° SEM 2018;GESTOR DE PORTFOLIO;GESTÃO
14.074.706/0001-02;2020-12-01;1;ALEXANDRE FOGLIANO DA CUINHA;Diretor Responsável pelo FII;ÚNICA GESTORA;JUN 2018 - OUT 2019;GESTOR DE PORTFOLIO;GESTÃO
14.074.706/0001-02;2020-12-01;1;ALEXANDRE FOGLIANO DA CUINHA;Diretor Responsável pelo FII;CONCORDIA CORRETORA;AGO 2007 - OUT 2009;DIRETOR - PQO;RELACIONAMENTO INSTITUCIONAL
14.074.706/0001-02;2020-12-01;1;ALEXANDRE FOGLIANO DA CUINHA;Diretor Responsável pelo FII;GSA GESTÃO DE PROJETOS;JAN 2020 - ATÉ O MOMENTO;SÓCIO;ESTRUTURAÇÃO DE ATIVOS
14.074.706/0001-02;2020-12-01;1;ALEXANDRE FOGLIANO DA CUINHA;Diretor Responsável pelo FII;MACQUARIE EQUITIES BRAZIL;FEV 2001 - ABRIL 2007;DIRETOR;DISTRIBUIÇÃO E GESTOR DA CARTEIRA 2689
14.074.706/0001-02;2020-12-01;1;ALEXANDRE FOGLIANO DA CUINHA;Diretor Responsável pelo FII;ENE CAPITAL;OUT 2010 - MARÇO 2012;SÓCIO PRESIDENTE;ESTRUTURAÇÃO DE FUNDOS
14.074.721/0001-50;2020-12-01;2;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;ENE CAPITAL;OUT 2010 - MARÇO 2012;SÓCIO PRESIDENTE;ESTRUTURAÇÃO DE FUNDOS
14.074.721/0001-50;2020-12-01;2;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;GSA GESTÃO DE PROJETOS;JAN 2020 - ATÉ O MOMENTO;SÓCIO;ESTRUTURAÇÃO DE ATIVOS
14.074.721/0001-50;2020-12-01;2;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;CONCORDIA CORRETORA;AGO 2007 - OUT 2009;DIRETOR - PQO;RELACIONAMENTO INSTITUCIONAL
14.074.721/0001-50;2020-12-01;2;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;MACQUARIE EQUITIES BRAZIL;FEV 2001 - ABRIL 2007;DIRETOR;DISTRIBUIÇÃO E GESTOR DA CARTEIRA 2689
14.074.721/0001-50;2020-12-01;2;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;ÚNICA GESTORA;JUN 2018 - OUT 2019;GESTOR DE PORTFOLIO;GESTÃO
14.074.721/0001-50;2020-12-01;2;ALEXANDRE FOGLIANO DA CUNHA;Diretor Responsável pelo FII;GALT CAPITAL;1° SEM 2018;GESTOR DE PORTFOLIO;GESTÃO
14.080.689/0001-16;2020-06-01;1;JOSE ALEXANDRE COSTA DE FREITAS;Diretor Responsável pelo FII;Oliveira Trust;Março de 1992 - Data atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
14.088.246/0001-71;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
14.088.246/0001-71;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
14.088.246/0001-71;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
14.088.246/0001-71;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
14.149.745/0001-21;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
14.149.745/0001-21;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
14.217.108/0001-45;2020-12-01;1;Fernando Ferreira da Silva Telles;Diretor Responsável pelo FII;Coinvalores C.C.V.M. Ltda.;24/06/1996;Diretor;Sociedade Corretora
14.365.190/0001-55;2020-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
14.376.247/0001-11;2020-12-01;1;Vitor Morais Morosine;Representante de cotistas;Provence Capital;6 anos;Diretor de Investimentos;Investimentos Imobiliários
14.376.247/0001-11;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
14.376.247/0001-11;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
14.410.722/0001-29;2020-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
14.410.722/0001-29;2020-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
14.410.722/0001-29;2020-06-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
14.413.342/0001-48;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BANCO SANTANDER BRASIL S.A;de 1999 até 03/2016;Superindentente;Country Head da Santander Securities Services
14.413.342/0001-48;2020-12-01;1;Danilo Christófaro Barbieri;Diretor Responsável pelo FII;BRL TRUST DTVM S.A;Desde 01/04/2016;Sócio-Diretor;Administrador fiduciário
14.423.780/0001-97;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;BNY Mellon Servicos Financeiros DTVM S.A;dez/13 - jul/18;Diretor Vice-Presidente;Diretor Vice-Presidente
14.423.780/0001-97;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Banco JP Morgan;jun/11 - jun/13;Asset Management - CEO;Responsavel pelos negócios de asset
14.423.780/0001-97;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Bank of New York Mellon;dez/13 - jul/18;Managing Director;Managing Director
14.423.780/0001-97;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A;set/08 - mai/11;Gerente / Superintendente;Administração Fiduciária
14.423.780/0001-97;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A;jan/03 - ago/08;Superintendente;Distribuição para clientes corporativos
14.423.780/0001-97;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Asset Servicing - Brasil, América Latina e Caribe;dez/13 - jul/18;CEO;Responsável pelas áreas de negócios de Administracao Fiduciária, Custódia, Operações, incluindo Processamento, Crédito, Risco Operacional, Comercial, Produtos, Marketing, Middle Office, Serviços a Clientes e Administrativo.
14.423.780/0001-97;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A.;out/18 - atual;Diretor;Cusódia, Operações e Administração Fiduciária
14.465.810/0001-28;2020-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
14.465.810/0001-28;2020-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
14.465.810/0001-28;2020-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
14.465.810/0001-28;2020-06-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
14.609.653/0001-87;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
14.609.653/0001-87;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/ Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
14.609.653/0001-87;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos.  O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
14.609.653/0001-87;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
14.721.889/0001-00;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
14.721.889/0001-00;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
14.721.889/0001-00;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
14.733.211/0001-48;2020-12-01;1;Maria Cecilia Carrazedo de Andrade;Diretor Responsável pelo FII;Credit Suisse Hedging-Griffo Corretora de Valores S.A.;Outubro/2006 a Fevereiro/2017;Vice President - Real Estate;Instituição Financeira
14.733.211/0001-48;2020-12-01;1;Maria Cecilia Carrazedo de Andrade;Diretor Responsável pelo FII;Hedge Investments;Fevereiro/2017 até a presente data;Sócia e Diretora - Real Estate;Instituição Financeira
14.788.458/0001-61;2020-06-01;2;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
14.788.458/0001-61;2020-06-01;2;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
14.788.492/0001-36;2020-06-01;2;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
14.788.492/0001-36;2020-06-01;2;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
14.793.782/0001-78;2020-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;J.P. Morgan;2010/2016;Diretor;Instituição financeira
14.793.782/0001-78;2020-12-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;BANCO GENIAL S.A.;2016/Atual;Diretor;Instituição financeira
14.879.856/0001-93;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
14.879.856/0001-93;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
15.006.267/0001-63;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
15.006.267/0001-63;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
15.006.286/0001-90;2020-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;Desde 2019;Chief Executive Officer;Investimentos Imobiliários
15.006.286/0001-90;2020-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;De 2015 até 2018;Chief Investment Officer;Investimentos Imobiliários
15.098.422/0001-19;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
15.098.422/0001-19;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
15.254.249/0001-09;2020-12-01;1;Laiza Fabiola Martins de Santa Rosa;Diretor Responsável pelo FII;CAIXA ECONÔMICA FEDERAL;DEZ/20 até o momento;Diretora Executiva Em Exercício responsável pela Diretoria Produtos e Administração de Fundos da Vice-Presidência Fundos de Investimento;Instituição Financeira
15.254.249/0001-09;2020-12-01;1;Laiza Fabiola Martins de Santa Rosa;Diretor Responsável pelo FII;CAIXA ECONÔMICA FEDERAL;MAR/19 a NOV/20;Gerente Nacional responsável pela Gerência Nacional de Desenvolvimento e Gestão de Fundos Estruturados da Vice-Presidência Fundos de Investimento.;Instituição Financeira
15.254.249/0001-09;2020-12-01;1;Laiza Fabiola Martins de Santa Rosa;Diretor Responsável pelo FII;CAIXA ECONÔMICA FEDERAL;NOV/20 a DEZ/20;Gerente Nacional responsável pela Gerência Nacional de Produto, Inovação, Inteligência de Mercado e Projetos de Tecnologia da Vice-Presidência Fundos de Investimento.;Instituição Financeira
15.296.696/0001-12;2020-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidopra de Títulos e Valores Mobiliários
15.333.306/0001-37;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
15.333.306/0001-37;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
15.394.563/0001-89;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Votorantim Asset Management;out/18 - atual;Diretor executivo;Gestão de recursos
15.394.563/0001-89;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;HSBC Asset Management;mai/14 - jun/16;CEO;Gestão de recursos
15.394.563/0001-89;2020-12-01;1;Alcindo Costa Canto Neto;Diretor Responsável pelo FII;Bradesco Asset Management;jun/16 - set/18;Diretor de distribuição;Gestão de recursos
15.447.108/0001-02;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
15.447.108/0001-02;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
15.447.110/0001-73;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
15.447.110/0001-73;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
15.461.076/0001-91;2020-12-01;1;Nelson Medaber;Diretor Responsável pelo FII;Elite CCVM Ltda;2004;Diretor de Operações em Bolsa;Diretoria
15.461.076/0001-91;2020-12-01;1;Nelson Medaber;Diretor Responsável pelo FII;Elite CCVM Ltda;2002;Diretor de gerenciamento de riscos;Diretoria
15.461.076/0001-91;2020-12-01;1;Nelson Medaber;Diretor Responsável pelo FII;Elite CCVM Ltda;atual;Diretor de Recursos de Terceiros;Diretoria
15.461.076/0001-91;2020-12-01;1;Nelson Medaber;Diretor Responsável pelo FII;Elite CCVM Ltda;2005;Diretor responsável RDR;Diretoria
15.538.445/0001-05;2020-12-01;1;GUILHERME CHARNAUX GRUMSER;Diretor Responsável pelo FII;Grupo Brasil Plural;10/2009 à atual;Senior Partner;Diretor responsavel
15.570.431/0001-60;2020-12-01;1;José Alexandre Costa de Freitas;Diretor Responsável pelo FII;Oliveira Trust;Março/1992 - Data Atual;Diretor Presidente;Distribuidora de Títulos e Valores Mobiliários
15.576.907/0001-70;2020-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;Desde 2019;Chief Executive Officer;Investimentos Imobiliários
15.576.907/0001-70;2020-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;De 2015 até 2018;Chief Investment Officer;Investimentos Imobiliários
15.769.670/0001-44;2020-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;Últimos 9 anos;Chief Investment Officer;Investimentos Imobiliários
15.799.397/0001-09;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;Banco BTG Pactual S.A;De julho de 2014 até hoje;Ingressou como partner no Banco BTG Pactual S.A. na posição de COO (Chief Operations Officer) da área de Merchant Banking e, atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management;Atualmente, ocupa o cargo de COO (Chief Operations Officer) da área de Global Asset Management.
15.799.397/0001-09;2020-12-01;1;Allan Hadid;Diretor Responsável pelo FII;BRZ Investimentos;De junho de 2011 até junho de 2014;CEO (Chief Executive Officer);Atuou na área de gestão de recursos
16.671.412/0001-93;2020-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;de 2015 até 2018;Chief Investment Officer;Investimentos Imobiliários
16.671.412/0001-93;2020-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;desde 2019;Chief Executive Officer;Investimentos Imobiliários
16.706.958/0001-32;2020-01-01;1;EDUARDO ESTEFAN VENTURA;Diretor Responsável pelo FII;Itaú Unibanco S.A.;desde 04/2011;Diretor;Ingressou no Itaú Unibanco como advisor do segmento Ultra High do Private Bank em 2011. Em 2014, se tornou superintendente da mesa de investors do Private Bank. Em 2018  foi convidado para assumir a cadeira de diretor da DARP, que englobam as área de Administração Fiduciária, Gestão de Riscos, de Planejamento, Qualidade e Inovação da WMS.
16.706.958/0001-32;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A.;out/18 - atual;Diretor;Cusódia, Operações e Administração Fiduciária
16.706.958/0001-32;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Asset Servicing - Brasil, América Latina e Caribe;dez/13 - jul/18;CEO;Responsável pelas áreas de negócios de Administracao Fiduciária, Custódia, Operações, incluindo Processamento, Crédito, Risco Operacional, Comercial, Produtos, Marketing, Middle Office, Serviços a Clientes e Administrativo.
16.706.958/0001-32;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;BNY Mellon Servicos Financeiros DTVM S.A;dez/13 - jul/18;Diretor Vice-Presidente;Diretor Vice-Presidente
16.706.958/0001-32;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Bank of New York Mellon;dez/13 - jul/18;Managing Director;Managing Director
16.706.958/0001-32;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Banco JP Morgan;jun/11 - jun/13;Asset Management - CEO;Responsavel pelos negócios de asset
16.706.958/0001-32;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A;set/08 - mai/11;Gerente / Superintendente;Administração Fiduciária
16.706.958/0001-32;2020-06-01;1;Carlos Augusto Salamonde;Diretor Responsável pelo FII;Itaú Unibanco S.A;jan/03 - ago/08;Superintendente;Distribuição para clientes corporativos
16.802.320/0001-03;2020-12-01;1;PAULO ANDRE PORTO BILYK;Diretor Responsável pelo FII;Rio Bravo Investimentos;Últimos 5 anos;Chief Investment Officer;Investimentos Imobiliários
16.841.067/0001-99;2020-12-01;1;Daniel Doll Lemos;Diretor Responsável pelo FII;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;05/2000;(i) Diretor de Administração de Fundos(ii) Diretor de Distribuição e Suitability;Atuação no mercado financeiro e de capitais e no mercado cambial intermediando a negociação de títulos e valores mobiliários entre investidores e tomadores de recursos, e oferecendo serviços como plataformas de investimento pela internet (home broker), clubes de investimentos, financiamento para compra de ações (conta margem) e administração e custódia de títulos e valores mobiliários dos clientes.
16.915.868/0001-51;2020-12-01;1;Laiza Fabiola Martins de Santa Rosa;Diretor Responsável pelo FII;CAIXA ECONÔMICA FEDERAL;DEZ/20 até o momento;Diretora Executiva Em Exercício responsável pela Diretoria Produtos e Administração de Fundos da Vice-Presidência Fundos de Investimento;Instituição Financeira
16.915.868/0001-51;2020-12-01;1;Laiza Fabiola Martins de Santa Rosa;Diretor Responsável pelo FII;CAIXA ECONÔMICA FEDERAL;NOV/20 a DEZ/20;Gerente Nacional responsável pela Gerência Nacional de Produto, Inovação, Inteligência de Mercado e Projetos de Tecnologia da Vice-Presidência Fundos de Investimento.;Instituição Financeira
16.915.868/0001-51;2020-12-01;1;Laiza Fabiola Martins de Santa Rosa;Diretor Responsável pelo FII;CAIXA ECONÔMICA FEDERAL;MAR/19 a NOV/20;Gerente Nacional responsável pela Gerência Nacional de Desenvolvimento e Gestão de Fundos Estruturados da Vice-Presidência Fundos de Investimento.;Instituição Financeira
16.915.968/0001-88;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Grupo Planner;2001/Atual;Diretor / Conselheiro;Responsável pela administração fiduciária de Fundos de Investimento
16.915.968/0001-88;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Planner Corretora de Valores S/A;1999/2000;Gerente;Coordenação da Área de Agente Fiduciário, realizando entre outras atividades, o acompanhamento diário dos preços unitários das debêntures, controle dos "covenants" financeiros constantes da escritura de emissão, bem como avaliação das providências a serem adotadas nas emissões que encontram-se inadimplentes.
16.915.968/0001-88;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bandeirantes de Investimentos S/A;1986/1999;Analista de Investimento;Realizava acompanhamento de empresas de capital aberto, bem como o mercado financeiro de um modo geral, objetivando a elaboração de relatórios diários para definição de estratégias na administração de recursos de terceiros.
16.915.968/0001-88;2020-12-01;1;Artur Martins de Figueiredo;Diretor Responsável pelo FII;Banco Bradesco S/A;2000/2001;Gerente de Underwriting;Realização de prospecção de operações, nas quais as empresas utilizam o mercado de capitais como fonte de recursos para suportar investimentos e/ou alongamento de outros financiamentos / empréstimos. O trabalho consistia na prospecção propriamente dita, ou seja, visitas / reuniões com os potenciais emissores, bem como o acompanhamento do processo de registro da operação junto à CVM - Comissão de Valores Mobiliário e do procedimento de venda dos títulos ao mercado (basicamente investidores institucionais).
16.924.913/0001-34;2020-06-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;Plural S.A. Banco Multiplo;2016/atual;Diretor;Instituição financeira
16.924.913/0001-34;2020-06-01;1;RODRIGO DE GODOY;Diretor Responsável pelo FII;JP MORGAN;2011 até 2016;Diretor;Instituição financeira
16.929.519/0001-99;2020-12-01;1;Maria Cecilia Carrazedo de Andrade;Diretor Responsável pelo FII;Hedge Investments;Fevereiro/2017 até a presente data;Sócia e Diretora - Real Estate;Instituição Financeira
